sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: gauri.lad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.132 | Public IP: 111.125.221.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:45 IST Thu Jun 25 2020 | Duration: 2h:07m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 63309219 | Bytes Rx: 43845810 | IP Addr: 10.150.236.132 | Public IP: 111.125.221.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:45 IST Thu Jun 25 2020 | Duration: 2h:07m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 63309219 | Bytes Rx: 43845810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60058 | Audit Session ID: 0a96cf690ea9a0005ef434a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60058 | Audit Session ID: 0a96cf690ea9a0005ef434a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivShete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.208 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:00 IST Thu Jun 25 2020 | Duration: 2h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 71463661 | Bytes Rx: 53521499 | IP Addr: 10.150.244.208 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:00 IST Thu Jun 25 2020 | Duration: 2h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 71463661 | Bytes Rx: 53521499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60061 | Audit Session ID: 0a96cf690ea9d0005ef434b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60061 | Audit Session ID: 0a96cf690ea9d0005ef434b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohini.bhanage | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.48 | Public IP: 157.33.232.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:03 IST Thu Jun 25 2020 | Duration: 2h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 463980800 | Bytes Rx: 114982149 | IP Addr: 10.150.244.48 | Public IP: 157.33.232.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:03 IST Thu Jun 25 2020 | Duration: 2h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 463980800 | Bytes Rx: 114982149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60062 | Audit Session ID: 0a96cf690ea9e0005ef434b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60062 | Audit Session ID: 0a96cf690ea9e0005ef434b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: singhama | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.49 | Public IP: 183.87.39.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:03 IST Thu Jun 25 2020 | Duration: 2h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 182837263 | Bytes Rx: 34048119 | IP Addr: 10.150.244.49 | Public IP: 183.87.39.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:03 IST Thu Jun 25 2020 | Duration: 2h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 182837263 | Bytes Rx: 34048119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60063 | Audit Session ID: 0a96cf690ea9f0005ef434b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60063 | Audit Session ID: 0a96cf690ea9f0005ef434b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: swalveka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.50 | Public IP: 49.35.210.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:29 IST Thu Jun 25 2020 | Duration: 2h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 75093832 | Bytes Rx: 28746876 | IP Addr: 10.150.244.50 | Public IP: 49.35.210.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:29 IST Thu Jun 25 2020 | Duration: 2h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 75093832 | Bytes Rx: 28746876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60067 | Audit Session ID: 0a96cf690eaa30005ef434d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60067 | Audit Session ID: 0a96cf690eaa30005ef434d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: cnetke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.51 | Public IP: 103.115.201.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:38 IST Thu Jun 25 2020 | Duration: 2h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 191698253 | Bytes Rx: 25572141 | IP Addr: 10.150.244.51 | Public IP: 103.115.201.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:38 IST Thu Jun 25 2020 | Duration: 2h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 191698253 | Bytes Rx: 25572141 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60068 | Audit Session ID: 0a96cf690eaa40005ef434da | Security Group Tag: none | EasyVPN: 0 |Session ID: 60068 | Audit Session ID: 0a96cf690eaa40005ef434da | Security Group Tag: none | EasyVPN: 0 ||
Username: ananta.sonawane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.94 | Public IP: 103.110.253.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:45 IST Thu Jun 25 2020 | Duration: 2h:06m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 356666745 | Bytes Rx: 25223101 | IP Addr: 10.150.236.94 | Public IP: 103.110.253.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:45 IST Thu Jun 25 2020 | Duration: 2h:06m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 356666745 | Bytes Rx: 25223101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60070 | Audit Session ID: 0a96cf690eaa60005ef434e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60070 | Audit Session ID: 0a96cf690eaa60005ef434e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkurde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.53 | Public IP: 106.77.23.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:03 IST Thu Jun 25 2020 | Duration: 2h:06m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 99104259 | Bytes Rx: 33074093 | IP Addr: 10.150.244.53 | Public IP: 106.77.23.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:03 IST Thu Jun 25 2020 | Duration: 2h:06m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 99104259 | Bytes Rx: 33074093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60074 | Audit Session ID: 0a96cf690eaaa0005ef434f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60074 | Audit Session ID: 0a96cf690eaaa0005ef434f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: doritcha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.54 | Public IP: 49.207.201.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:14 IST Thu Jun 25 2020 | Duration: 2h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 84906972 | Bytes Rx: 25769747 | IP Addr: 10.150.244.54 | Public IP: 49.207.201.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:14 IST Thu Jun 25 2020 | Duration: 2h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 84906972 | Bytes Rx: 25769747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60075 | Audit Session ID: 0a96cf690eaab0005ef434fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 60075 | Audit Session ID: 0a96cf690eaab0005ef434fe | Security Group Tag: none | EasyVPN: 0 ||
Username: rizwan.sheikh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.55 | Public IP: 106.210.246.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:20 IST Thu Jun 25 2020 | Duration: 2h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 279577169 | Bytes Rx: 31279067 | IP Addr: 10.150.244.55 | Public IP: 106.210.246.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:20 IST Thu Jun 25 2020 | Duration: 2h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 279577169 | Bytes Rx: 31279067 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60076 | Audit Session ID: 0a96cf690eaac0005ef43504 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60076 | Audit Session ID: 0a96cf690eaac0005ef43504 | Security Group Tag: none | EasyVPN: 0 ||
Username: amukiri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.56 | Public IP: 203.187.233.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:22 IST Thu Jun 25 2020 | Duration: 2h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 73132383 | Bytes Rx: 26304907 | IP Addr: 10.150.244.56 | Public IP: 203.187.233.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:22 IST Thu Jun 25 2020 | Duration: 2h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 73132383 | Bytes Rx: 26304907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60077 | Audit Session ID: 0a96cf690eaad0005ef43506 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60077 | Audit Session ID: 0a96cf690eaad0005ef43506 | Security Group Tag: none | EasyVPN: 0 ||
Username: repatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.27 | Public IP: 106.193.112.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:31 IST Thu Jun 25 2020 | Duration: 2h:05m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 283716536 | Bytes Rx: 51199217 | IP Addr: 10.150.236.27 | Public IP: 106.193.112.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:31 IST Thu Jun 25 2020 | Duration: 2h:05m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 283716536 | Bytes Rx: 51199217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60079 | Audit Session ID: 0a96cf690eaaf0005ef4350f | Security Group Tag: none | EasyVPN: 0 |Session ID: 60079 | Audit Session ID: 0a96cf690eaaf0005ef4350f | Security Group Tag: none | EasyVPN: 0 ||
Username: MaSingh1 | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.214 | Public IP: 103.252.5.223 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:55:08 IST Thu Jun 25 2020 | Duration: 2h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 439211174 | Bytes Rx: 50400248 | IP Addr: 10.150.244.214 | Public IP: 103.252.5.223 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:55:08 IST Thu Jun 25 2020 | Duration: 2h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 439211174 | Bytes Rx: 50400248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60082 | Audit Session ID: 0a96cf690eab20005ef43534 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60082 | Audit Session ID: 0a96cf690eab20005ef43534 | Security Group Tag: none | EasyVPN: 0 ||
Username: sperneti | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.58 | Public IP: 106.76.208.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:12 IST Thu Jun 25 2020 | Duration: 2h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 160104353 | Bytes Rx: 26799444 | IP Addr: 10.150.244.58 | Public IP: 106.76.208.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:12 IST Thu Jun 25 2020 | Duration: 2h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 160104353 | Bytes Rx: 26799444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60084 | Audit Session ID: 0a96cf690eab40005ef43538 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60084 | Audit Session ID: 0a96cf690eab40005ef43538 | Security Group Tag: none | EasyVPN: 0 ||
Username: suryaraj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.63 | Public IP: 157.44.94.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:24 IST Thu Jun 25 2020 | Duration: 2h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 139539122 | Bytes Rx: 31551648 | IP Addr: 10.150.244.63 | Public IP: 157.44.94.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:24 IST Thu Jun 25 2020 | Duration: 2h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 139539122 | Bytes Rx: 31551648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60090 | Audit Session ID: 0a96cf690eaba0005ef43544 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60090 | Audit Session ID: 0a96cf690eaba0005ef43544 | Security Group Tag: none | EasyVPN: 0 ||
Username: Kgujar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.195 | Public IP: 123.201.22.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:27 IST Thu Jun 25 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 564479913 | Bytes Rx: 47951276 | IP Addr: 10.150.244.195 | Public IP: 123.201.22.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:27 IST Thu Jun 25 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 564479913 | Bytes Rx: 47951276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60091 | Audit Session ID: 0a96cf690eabb0005ef43547 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60091 | Audit Session ID: 0a96cf690eabb0005ef43547 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.74 | Public IP: 106.198.226.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:31 IST Thu Jun 25 2020 | Duration: 2h:04m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 61512477 | Bytes Rx: 16711976 | IP Addr: 10.150.236.74 | Public IP: 106.198.226.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:31 IST Thu Jun 25 2020 | Duration: 2h:04m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 61512477 | Bytes Rx: 16711976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60092 | Audit Session ID: 0a96cf690eabc0005ef4354b | Security Group Tag: none | EasyVPN: 0 |Session ID: 60092 | Audit Session ID: 0a96cf690eabc0005ef4354b | Security Group Tag: none | EasyVPN: 0 ||
Username: prarawat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.64 | Public IP: 103.197.118.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:48 IST Thu Jun 25 2020 | Duration: 2h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 66357931 | Bytes Rx: 38693745 | IP Addr: 10.150.244.64 | Public IP: 103.197.118.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:48 IST Thu Jun 25 2020 | Duration: 2h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 66357931 | Bytes Rx: 38693745 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60094 | Audit Session ID: 0a96cf690eabe0005ef4355c | Security Group Tag: none | EasyVPN: 0 |Session ID: 60094 | Audit Session ID: 0a96cf690eabe0005ef4355c | Security Group Tag: none | EasyVPN: 0 ||
Username: samswain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.167 | Public IP: 1.22.49.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:56 IST Thu Jun 25 2020 | Duration: 2h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 67137403 | Bytes Rx: 22290292 | IP Addr: 10.150.244.167 | Public IP: 1.22.49.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:56 IST Thu Jun 25 2020 | Duration: 2h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 67137403 | Bytes Rx: 22290292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60095 | Audit Session ID: 0a96cf690eabf0005ef43564 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60095 | Audit Session ID: 0a96cf690eabf0005ef43564 | Security Group Tag: none | EasyVPN: 0 ||
