sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: jalaskar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.182 | Public IP: 103.216.140.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:15 IST Sun Jun 21 2020 | Duration: 2h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 209476417 | Bytes Rx: 13653066 | IP Addr: 10.150.236.182 | Public IP: 103.216.140.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:15 IST Sun Jun 21 2020 | Duration: 2h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 209476417 | Bytes Rx: 13653066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45449 | Audit Session ID: 0a96cf690b1890005eeef373 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45449 | Audit Session ID: 0a96cf690b1890005eeef373 | Security Group Tag: none | EasyVPN: 0 ||
Username: rizwan.sheikh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.189 | Public IP: 106.220.199.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:14:06 IST Sun Jun 21 2020 | Duration: 2h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 100146512 | Bytes Rx: 35381952 | IP Addr: 10.150.237.189 | Public IP: 106.220.199.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:14:06 IST Sun Jun 21 2020 | Duration: 2h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 100146512 | Bytes Rx: 35381952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45453 | Audit Session ID: 0a96cf690b18d0005eeef3a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45453 | Audit Session ID: 0a96cf690b18d0005eeef3a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: MBTV | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.196 | Public IP: 183.83.161.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:04 IST Sun Jun 21 2020 | Duration: 2h:15m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 84192771 | Bytes Rx: 19261502 | IP Addr: 10.150.237.196 | Public IP: 183.83.161.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:04 IST Sun Jun 21 2020 | Duration: 2h:15m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 84192771 | Bytes Rx: 19261502 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45458 | Audit Session ID: 0a96cf690b1920005eeef41c | Security Group Tag: none | EasyVPN: 0 |Session ID: 45458 | Audit Session ID: 0a96cf690b1920005eeef41c | Security Group Tag: none | EasyVPN: 0 ||
Username: smahiman | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.181 | Public IP: 27.97.138.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:32 IST Sun Jun 21 2020 | Duration: 2h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 278887429 | Bytes Rx: 74358769 | IP Addr: 10.150.236.181 | Public IP: 27.97.138.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:32 IST Sun Jun 21 2020 | Duration: 2h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 278887429 | Bytes Rx: 74358769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45462 | Audit Session ID: 0a96cf690b1960005eeef5dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 45462 | Audit Session ID: 0a96cf690b1960005eeef5dc | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.184 | Public IP: 106.210.99.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:52 IST Sun Jun 21 2020 | Duration: 2h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 78984851 | Bytes Rx: 14900819 | IP Addr: 10.150.236.184 | Public IP: 106.210.99.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:52 IST Sun Jun 21 2020 | Duration: 2h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 78984851 | Bytes Rx: 14900819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45464 | Audit Session ID: 0a96cf690b1980005eeef5f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45464 | Audit Session ID: 0a96cf690b1980005eeef5f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: SneJannu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.185 | Public IP: 183.87.246.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:06 IST Sun Jun 21 2020 | Duration: 2h:07m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 315881386 | Bytes Rx: 78003642 | IP Addr: 10.150.236.185 | Public IP: 183.87.246.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:06 IST Sun Jun 21 2020 | Duration: 2h:07m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 315881386 | Bytes Rx: 78003642 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45465 | Audit Session ID: 0a96cf690b1990005eeef5fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 45465 | Audit Session ID: 0a96cf690b1990005eeef5fe | Security Group Tag: none | EasyVPN: 0 ||
Username: GirdAgra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.186 | Public IP: 42.106.208.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:14 IST Sun Jun 21 2020 | Duration: 2h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 20475577 | Bytes Rx: 6711149 | IP Addr: 10.150.236.186 | Public IP: 42.106.208.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:14 IST Sun Jun 21 2020 | Duration: 2h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 20475577 | Bytes Rx: 6711149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45466 | Audit Session ID: 0a96cf690b19a0005eeef606 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45466 | Audit Session ID: 0a96cf690b19a0005eeef606 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbSwain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.129 | Public IP: 157.41.212.245 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:30:30 IST Sun Jun 21 2020 | Duration: 2h:01m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 368206191 | Bytes Rx: 78154322 | IP Addr: 10.150.237.129 | Public IP: 157.41.212.245 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:30:30 IST Sun Jun 21 2020 | Duration: 2h:01m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 368206191 | Bytes Rx: 78154322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45475 | Audit Session ID: 0a96cf690b1a30005eeef77e | Security Group Tag: none | EasyVPN: 0 |Session ID: 45475 | Audit Session ID: 0a96cf690b1a30005eeef77e | Security Group Tag: none | EasyVPN: 0 ||
Username: VPardhi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.139 | Public IP: 106.193.97.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:47 IST Sun Jun 21 2020 | Duration: 2h:01m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 40500863 | Bytes Rx: 25958285 | IP Addr: 10.150.237.139 | Public IP: 106.193.97.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:47 IST Sun Jun 21 2020 | Duration: 2h:01m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 40500863 | Bytes Rx: 25958285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45476 | Audit Session ID: 0a96cf690b1a40005eeef78f | Security Group Tag: none | EasyVPN: 0 |Session ID: 45476 | Audit Session ID: 0a96cf690b1a40005eeef78f | Security Group Tag: none | EasyVPN: 0 ||
Username: skhandge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.142 | Public IP: 157.33.193.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:04 IST Sun Jun 21 2020 | Duration: 2h:00m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 54209925 | Bytes Rx: 38870677 | IP Addr: 10.150.236.142 | Public IP: 157.33.193.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:04 IST Sun Jun 21 2020 | Duration: 2h:00m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 54209925 | Bytes Rx: 38870677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45477 | Audit Session ID: 0a96cf690b1a50005eeef7a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45477 | Audit Session ID: 0a96cf690b1a50005eeef7a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: dushant.patil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.187 | Public IP: 106.77.38.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:36 IST Sun Jun 21 2020 | Duration: 2h:00m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 312605435 | Bytes Rx: 48807888 | IP Addr: 10.150.236.187 | Public IP: 106.77.38.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:36 IST Sun Jun 21 2020 | Duration: 2h:00m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 312605435 | Bytes Rx: 48807888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45479 | Audit Session ID: 0a96cf690b1a70005eeef7c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45479 | Audit Session ID: 0a96cf690b1a70005eeef7c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: samashin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.174 | Public IP: 106.220.154.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:34 IST Sun Jun 21 2020 | Duration: 1h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 257320776 | Bytes Rx: 21114158 | IP Addr: 10.150.237.174 | Public IP: 106.220.154.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:34 IST Sun Jun 21 2020 | Duration: 1h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 257320776 | Bytes Rx: 21114158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45483 | Audit Session ID: 0a96cf690b1ab0005eeef7fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 45483 | Audit Session ID: 0a96cf690b1ab0005eeef7fa | Security Group Tag: none | EasyVPN: 0 ||
Username: datta.marchande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.178 | Public IP: 103.86.180.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:06 IST Sun Jun 21 2020 | Duration: 1h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 50935423 | Bytes Rx: 9979566 | IP Addr: 10.150.237.178 | Public IP: 103.86.180.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:06 IST Sun Jun 21 2020 | Duration: 1h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 50935423 | Bytes Rx: 9979566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45484 | Audit Session ID: 0a96cf690b1ac0005eeef81a | Security Group Tag: none | EasyVPN: 0 |Session ID: 45484 | Audit Session ID: 0a96cf690b1ac0005eeef81a | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhrau | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.198 | Public IP: 106.193.212.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:20 IST Sun Jun 21 2020 | Duration: 1h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 89260164 | Bytes Rx: 15429895 | IP Addr: 10.150.237.198 | Public IP: 106.193.212.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:20 IST Sun Jun 21 2020 | Duration: 1h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 89260164 | Bytes Rx: 15429895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45486 | Audit Session ID: 0a96cf690b1ae0005eeef828 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45486 | Audit Session ID: 0a96cf690b1ae0005eeef828 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkaGhuge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.199 | Public IP: 49.35.109.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:26 IST Sun Jun 21 2020 | Duration: 1h:58m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 33034871 | Bytes Rx: 13509957 | IP Addr: 10.150.237.199 | Public IP: 49.35.109.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:26 IST Sun Jun 21 2020 | Duration: 1h:58m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 33034871 | Bytes Rx: 13509957 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45487 | Audit Session ID: 0a96cf690b1af0005eeef82e | Security Group Tag: none | EasyVPN: 0 |Session ID: 45487 | Audit Session ID: 0a96cf690b1af0005eeef82e | Security Group Tag: none | EasyVPN: 0 ||
Username: rakchoud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.164 | Public IP: 103.52.124.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:08 IST Sun Jun 21 2020 | Duration: 1h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 393482670 | Bytes Rx: 166339727 | IP Addr: 10.150.236.164 | Public IP: 103.52.124.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:08 IST Sun Jun 21 2020 | Duration: 1h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 393482670 | Bytes Rx: 166339727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45491 | Audit Session ID: 0a96cf690b1b30005eeef90c | Security Group Tag: none | EasyVPN: 0 |Session ID: 45491 | Audit Session ID: 0a96cf690b1b30005eeef90c | Security Group Tag: none | EasyVPN: 0 ||
Username: asyadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.189 | Public IP: 171.76.249.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:20 IST Sun Jun 21 2020 | Duration: 1h:54m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 115545596 | Bytes Rx: 24359293 | IP Addr: 10.150.236.189 | Public IP: 171.76.249.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:20 IST Sun Jun 21 2020 | Duration: 1h:54m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 115545596 | Bytes Rx: 24359293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45492 | Audit Session ID: 0a96cf690b1b40005eeef918 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45492 | Audit Session ID: 0a96cf690b1b40005eeef918 | Security Group Tag: none | EasyVPN: 0 ||
Username: pawanks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.169 | Public IP: 123.201.54.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:41 IST Sun Jun 21 2020 | Duration: 1h:52m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 117869563 | Bytes Rx: 52467767 | IP Addr: 10.150.237.169 | Public IP: 123.201.54.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:41 IST Sun Jun 21 2020 | Duration: 1h:52m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 117869563 | Bytes Rx: 52467767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45499 | Audit Session ID: 0a96cf690b1bb0005eeef9a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45499 | Audit Session ID: 0a96cf690b1bb0005eeef9a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanmahap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.168 | Public IP: 106.207.96.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:53 IST Sun Jun 21 2020 | Duration: 1h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 23426733 | Bytes Rx: 13037848 | IP Addr: 10.150.236.168 | Public IP: 106.207.96.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:53 IST Sun Jun 21 2020 | Duration: 1h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 23426733 | Bytes Rx: 13037848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45512 | Audit Session ID: 0a96cf690b1c80005eeefadd | Security Group Tag: none | EasyVPN: 0 |Session ID: 45512 | Audit Session ID: 0a96cf690b1c80005eeefadd | Security Group Tag: none | EasyVPN: 0 ||
Username: rohitdes | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.141 | Public IP: 157.33.139.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:21 IST Sun Jun 21 2020 | Duration: 1h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 23801308 | Bytes Rx: 8180019 | IP Addr: 10.150.236.141 | Public IP: 157.33.139.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:21 IST Sun Jun 21 2020 | Duration: 1h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 23801308 | Bytes Rx: 8180019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45517 | Audit Session ID: 0a96cf690b1cd0005eeefbe9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45517 | Audit Session ID: 0a96cf690b1cd0005eeefbe9 | Security Group Tag: none | EasyVPN: 0 ||
