sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 |Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 ||
Username: wraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.35 | Public IP: 115.97.74.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:24 IST Tue Jun 9 2020 | Duration: 2h:00m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 133349857 | Bytes Rx: 36448319 | IP Addr: 10.149.232.35 | Public IP: 115.97.74.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:24 IST Tue Jun 9 2020 | Duration: 2h:00m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 133349857 | Bytes Rx: 36448319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141549 | Audit Session ID: 0a95072a228ed0005edf1768 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141549 | Audit Session ID: 0a95072a228ed0005edf1768 | Security Group Tag: none | EasyVPN: 0 ||
Username: srkharat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.55 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:30 IST Tue Jun 9 2020 | Duration: 1h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 639992117 | Bytes Rx: 60171434 | IP Addr: 10.149.232.55 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:30 IST Tue Jun 9 2020 | Duration: 1h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 639992117 | Bytes Rx: 60171434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141550 | Audit Session ID: 0a95072a228ee0005edf176e | Security Group Tag: none | EasyVPN: 0 |Session ID: 141550 | Audit Session ID: 0a95072a228ee0005edf176e | Security Group Tag: none | EasyVPN: 0 ||
Username: norpe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.58 | Public IP: 123.201.52.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:56 IST Tue Jun 9 2020 | Duration: 1h:59m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 337853968 | Bytes Rx: 93521041 | IP Addr: 10.149.232.58 | Public IP: 123.201.52.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:56 IST Tue Jun 9 2020 | Duration: 1h:59m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 337853968 | Bytes Rx: 93521041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141552 | Audit Session ID: 0a95072a228f00005edf1788 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141552 | Audit Session ID: 0a95072a228f00005edf1788 | Security Group Tag: none | EasyVPN: 0 ||
Username: achenell | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.60 | Public IP: 157.44.187.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Tue Jun 9 2020 | Duration: 1h:58m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 667172143 | Bytes Rx: 66714613 | IP Addr: 10.149.232.60 | Public IP: 157.44.187.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Tue Jun 9 2020 | Duration: 1h:58m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 667172143 | Bytes Rx: 66714613 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141555 | Audit Session ID: 0a95072a228f30005edf17be | Security Group Tag: none | EasyVPN: 0 |Session ID: 141555 | Audit Session ID: 0a95072a228f30005edf17be | Security Group Tag: none | EasyVPN: 0 ||
Username: sumibhat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.61 | Public IP: 103.43.34.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:51 IST Tue Jun 9 2020 | Duration: 1h:58m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 44387630 | Bytes Rx: 28656132 | IP Addr: 10.149.232.61 | Public IP: 103.43.34.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:51 IST Tue Jun 9 2020 | Duration: 1h:58m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 44387630 | Bytes Rx: 28656132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141556 | Audit Session ID: 0a95072a228f40005edf17bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 141556 | Audit Session ID: 0a95072a228f40005edf17bf | Security Group Tag: none | EasyVPN: 0 ||
Username: dhmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.62 | Public IP: 157.50.93.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:01 IST Tue Jun 9 2020 | Duration: 1h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 282442006 | Bytes Rx: 101289442 | IP Addr: 10.149.232.62 | Public IP: 157.50.93.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:01 IST Tue Jun 9 2020 | Duration: 1h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 282442006 | Bytes Rx: 101289442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141557 | Audit Session ID: 0a95072a228f50005edf17c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141557 | Audit Session ID: 0a95072a228f50005edf17c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrGy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.63 | Public IP: 183.83.154.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:14 IST Tue Jun 9 2020 | Duration: 1h:58m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 572349531 | Bytes Rx: 71780563 | IP Addr: 10.149.232.63 | Public IP: 183.83.154.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:14 IST Tue Jun 9 2020 | Duration: 1h:58m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 572349531 | Bytes Rx: 71780563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141558 | Audit Session ID: 0a95072a228f60005edf17d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141558 | Audit Session ID: 0a95072a228f60005edf17d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijay.agarwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.65 | Public IP: 45.127.45.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:37 IST Tue Jun 9 2020 | Duration: 1h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 701027127 | Bytes Rx: 110466774 | IP Addr: 10.149.232.65 | Public IP: 45.127.45.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:37 IST Tue Jun 9 2020 | Duration: 1h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 701027127 | Bytes Rx: 110466774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141560 | Audit Session ID: 0a95072a228f80005edf17ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 141560 | Audit Session ID: 0a95072a228f80005edf17ed | Security Group Tag: none | EasyVPN: 0 ||
Username: kthayuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.56 | Public IP: 157.51.194.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:51 IST Tue Jun 9 2020 | Duration: 1h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 306627351 | Bytes Rx: 95561895 | IP Addr: 10.149.232.56 | Public IP: 157.51.194.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:51 IST Tue Jun 9 2020 | Duration: 1h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 306627351 | Bytes Rx: 95561895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141561 | Audit Session ID: 0a95072a228f90005edf17fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 141561 | Audit Session ID: 0a95072a228f90005edf17fb | Security Group Tag: none | EasyVPN: 0 ||
Username: GSaha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.209 | Public IP: 103.81.243.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:21 IST Tue Jun 9 2020 | Duration: 1h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 60668881 | Bytes Rx: 28756096 | IP Addr: 10.149.233.209 | Public IP: 103.81.243.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:21 IST Tue Jun 9 2020 | Duration: 1h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 60668881 | Bytes Rx: 28756096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141563 | Audit Session ID: 0a95072a228fb0005edf1891 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141563 | Audit Session ID: 0a95072a228fb0005edf1891 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkshaPS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.247 | Public IP: 157.46.22.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:25 IST Tue Jun 9 2020 | Duration: 1h:54m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 58659661 | Bytes Rx: 43688399 | IP Addr: 10.149.233.247 | Public IP: 157.46.22.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:25 IST Tue Jun 9 2020 | Duration: 1h:54m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 58659661 | Bytes Rx: 43688399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141564 | Audit Session ID: 0a95072a228fc0005edf1895 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141564 | Audit Session ID: 0a95072a228fc0005edf1895 | Security Group Tag: none | EasyVPN: 0 ||
Username: VidyaS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.5 | Public IP: 122.174.30.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:51 IST Tue Jun 9 2020 | Duration: 1h:54m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 86675947 | Bytes Rx: 49974861 | IP Addr: 10.149.232.5 | Public IP: 122.174.30.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:51 IST Tue Jun 9 2020 | Duration: 1h:54m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 86675947 | Bytes Rx: 49974861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141566 | Audit Session ID: 0a95072a228fe0005edf18af | Security Group Tag: none | EasyVPN: 0 |Session ID: 141566 | Audit Session ID: 0a95072a228fe0005edf18af | Security Group Tag: none | EasyVPN: 0 ||
Username: nthiruma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.6 | Public IP: 106.198.13.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:56 IST Tue Jun 9 2020 | Duration: 1h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 124806799 | Bytes Rx: 99358594 | IP Addr: 10.149.232.6 | Public IP: 106.198.13.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:56 IST Tue Jun 9 2020 | Duration: 1h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 124806799 | Bytes Rx: 99358594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141568 | Audit Session ID: 0a95072a229000005edf192c | Security Group Tag: none | EasyVPN: 0 |Session ID: 141568 | Audit Session ID: 0a95072a229000005edf192c | Security Group Tag: none | EasyVPN: 0 ||
Username: AngelinP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.7 | Public IP: 106.197.170.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:08 IST Tue Jun 9 2020 | Duration: 1h:52m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 27609867 | Bytes Rx: 22413575 | IP Addr: 10.149.232.7 | Public IP: 106.197.170.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:08 IST Tue Jun 9 2020 | Duration: 1h:52m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 27609867 | Bytes Rx: 22413575 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141570 | Audit Session ID: 0a95072a229020005edf1938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141570 | Audit Session ID: 0a95072a229020005edf1938 | Security Group Tag: none | EasyVPN: 0 ||
Username: das.patil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.8 | Public IP: 27.56.209.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Tue Jun 9 2020 | Duration: 1h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 75878034 | Bytes Rx: 14664965 | IP Addr: 10.149.232.8 | Public IP: 27.56.209.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Tue Jun 9 2020 | Duration: 1h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 75878034 | Bytes Rx: 14664965 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141572 | Audit Session ID: 0a95072a229040005edf193e | Security Group Tag: none | EasyVPN: 0 |Session ID: 141572 | Audit Session ID: 0a95072a229040005edf193e | Security Group Tag: none | EasyVPN: 0 ||
Username: pyermalk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 103.252.5.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:19 IST Tue Jun 9 2020 | Duration: 1h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1309890907 | Bytes Rx: 85580872 | IP Addr: 10.149.233.143 | Public IP: 103.252.5.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:19 IST Tue Jun 9 2020 | Duration: 1h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1309890907 | Bytes Rx: 85580872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141575 | Audit Session ID: 0a95072a229070005edf1943 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141575 | Audit Session ID: 0a95072a229070005edf1943 | Security Group Tag: none | EasyVPN: 0 ||
Username: murharih | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.145 | Public IP: 49.205.78.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:32 IST Tue Jun 9 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 115716815 | Bytes Rx: 28561503 | IP Addr: 10.149.233.145 | Public IP: 49.205.78.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:32 IST Tue Jun 9 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 115716815 | Bytes Rx: 28561503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141578 | Audit Session ID: 0a95072a2290a0005edf1950 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141578 | Audit Session ID: 0a95072a2290a0005edf1950 | Security Group Tag: none | EasyVPN: 0 ||
Username: cteliran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.10 | Public IP: 49.33.140.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:32 IST Tue Jun 9 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 183718548 | Bytes Rx: 641727005 | IP Addr: 10.149.232.10 | Public IP: 49.33.140.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:32 IST Tue Jun 9 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 183718548 | Bytes Rx: 641727005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141579 | Audit Session ID: 0a95072a2290b0005edf1950 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141579 | Audit Session ID: 0a95072a2290b0005edf1950 | Security Group Tag: none | EasyVPN: 0 ||
Username: akshata.naik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.9 | Public IP: 117.204.141.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:36 IST Tue Jun 9 2020 | Duration: 1h:51m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 11137593 | Bytes Rx: 23271939 | IP Addr: 10.149.232.9 | Public IP: 117.204.141.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:36 IST Tue Jun 9 2020 | Duration: 1h:51m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 11137593 | Bytes Rx: 23271939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141580 | Audit Session ID: 0a95072a2290c0005edf1954 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141580 | Audit Session ID: 0a95072a2290c0005edf1954 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivramal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.11 | Public IP: 162.216.141.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:38 IST Tue Jun 9 2020 | Duration: 1h:51m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 54488702 | Bytes Rx: 21189884 | IP Addr: 10.149.232.11 | Public IP: 162.216.141.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:38 IST Tue Jun 9 2020 | Duration: 1h:51m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 54488702 | Bytes Rx: 21189884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141582 | Audit Session ID: 0a95072a2290e0005edf1956 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141582 | Audit Session ID: 0a95072a2290e0005edf1956 | Security Group Tag: none | EasyVPN: 0 ||
