sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: SShajaha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.173 | Public IP: 157.51.233.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:52 IST Thu Jun 11 2020 | Duration: 0h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 38375157 | Bytes Rx: 52278570 | IP Addr: 10.149.232.173 | Public IP: 157.51.233.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:52 IST Thu Jun 11 2020 | Duration: 0h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 38375157 | Bytes Rx: 52278570 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145920 | Audit Session ID: 0a95072a23a000005ee1b430 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145920 | Audit Session ID: 0a95072a23a000005ee1b430 | Security Group Tag: none | EasyVPN: 0 ||
Username: vkaliyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 157.46.8.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:06 IST Thu Jun 11 2020 | Duration: 0h:56m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 311055964 | Bytes Rx: 29240837 | IP Addr: 10.149.232.191 | Public IP: 157.46.8.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:06 IST Thu Jun 11 2020 | Duration: 0h:56m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 311055964 | Bytes Rx: 29240837 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145922 | Audit Session ID: 0a95072a23a020005ee1b43e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145922 | Audit Session ID: 0a95072a23a020005ee1b43e | Security Group Tag: none | EasyVPN: 0 ||
Username: sreejinc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 106.200.105.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:12 IST Thu Jun 11 2020 | Duration: 0h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 52961490 | Bytes Rx: 31476494 | IP Addr: 10.149.232.192 | Public IP: 106.200.105.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:12 IST Thu Jun 11 2020 | Duration: 0h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 52961490 | Bytes Rx: 31476494 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145923 | Audit Session ID: 0a95072a23a030005ee1b444 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145923 | Audit Session ID: 0a95072a23a030005ee1b444 | Security Group Tag: none | EasyVPN: 0 ||
Username: lnandaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 103.98.63.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:16 IST Thu Jun 11 2020 | Duration: 0h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 38190474 | Bytes Rx: 5406672 | IP Addr: 10.149.232.193 | Public IP: 103.98.63.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:16 IST Thu Jun 11 2020 | Duration: 0h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 38190474 | Bytes Rx: 5406672 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145924 | Audit Session ID: 0a95072a23a040005ee1b448 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145924 | Audit Session ID: 0a95072a23a040005ee1b448 | Security Group Tag: none | EasyVPN: 0 ||
Username: vrajaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 117.213.79.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:18 IST Thu Jun 11 2020 | Duration: 0h:56m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 514808363 | Bytes Rx: 30769045 | IP Addr: 10.149.232.194 | Public IP: 117.213.79.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:18 IST Thu Jun 11 2020 | Duration: 0h:56m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 514808363 | Bytes Rx: 30769045 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145925 | Audit Session ID: 0a95072a23a050005ee1b44a | Security Group Tag: none | EasyVPN: 0 |Session ID: 145925 | Audit Session ID: 0a95072a23a050005ee1b44a | Security Group Tag: none | EasyVPN: 0 ||
Username: sasaxena | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 42.106.212.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:22 IST Thu Jun 11 2020 | Duration: 0h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31847507 | Bytes Rx: 14351001 | IP Addr: 10.149.232.195 | Public IP: 42.106.212.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:22 IST Thu Jun 11 2020 | Duration: 0h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31847507 | Bytes Rx: 14351001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145926 | Audit Session ID: 0a95072a23a060005ee1b44e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145926 | Audit Session ID: 0a95072a23a060005ee1b44e | Security Group Tag: none | EasyVPN: 0 ||
Username: svaithil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 223.181.199.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:28 IST Thu Jun 11 2020 | Duration: 0h:55m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 410317843 | Bytes Rx: 24892365 | IP Addr: 10.149.232.196 | Public IP: 223.181.199.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:28 IST Thu Jun 11 2020 | Duration: 0h:55m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 410317843 | Bytes Rx: 24892365 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145927 | Audit Session ID: 0a95072a23a070005ee1b454 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145927 | Audit Session ID: 0a95072a23a070005ee1b454 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhilasp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 106.208.36.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:35 IST Thu Jun 11 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 48911044 | Bytes Rx: 17211099 | IP Addr: 10.149.232.198 | Public IP: 106.208.36.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:35 IST Thu Jun 11 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 48911044 | Bytes Rx: 17211099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145928 | Audit Session ID: 0a95072a23a080005ee1b45b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145928 | Audit Session ID: 0a95072a23a080005ee1b45b | Security Group Tag: none | EasyVPN: 0 ||
Username: kegowri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 115.97.231.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:35 IST Thu Jun 11 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 141517793 | Bytes Rx: 34027102 | IP Addr: 10.149.232.200 | Public IP: 115.97.231.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:35 IST Thu Jun 11 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 141517793 | Bytes Rx: 34027102 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145929 | Audit Session ID: 0a95072a23a090005ee1b45b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145929 | Audit Session ID: 0a95072a23a090005ee1b45b | Security Group Tag: none | EasyVPN: 0 ||
Username: Indnaraya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.197 | Public IP: 60.243.22.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:36 IST Thu Jun 11 2020 | Duration: 0h:55m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 55603179 | Bytes Rx: 14475876 | IP Addr: 10.149.232.197 | Public IP: 60.243.22.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:36 IST Thu Jun 11 2020 | Duration: 0h:55m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 55603179 | Bytes Rx: 14475876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145930 | Audit Session ID: 0a95072a23a0a0005ee1b45c | Security Group Tag: none | EasyVPN: 0 |Session ID: 145930 | Audit Session ID: 0a95072a23a0a0005ee1b45c | Security Group Tag: none | EasyVPN: 0 ||
Username: ysivakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 49.207.130.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:38 IST Thu Jun 11 2020 | Duration: 0h:55m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 92115075 | Bytes Rx: 14210471 | IP Addr: 10.149.232.199 | Public IP: 49.207.130.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:38 IST Thu Jun 11 2020 | Duration: 0h:55m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 92115075 | Bytes Rx: 14210471 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145931 | Audit Session ID: 0a95072a23a0b0005ee1b45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145931 | Audit Session ID: 0a95072a23a0b0005ee1b45e | Security Group Tag: none | EasyVPN: 0 ||
Username: basubbia | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 183.83.152.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:39 IST Thu Jun 11 2020 | Duration: 0h:55m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 62818114 | Bytes Rx: 15073438 | IP Addr: 10.149.232.201 | Public IP: 183.83.152.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:39 IST Thu Jun 11 2020 | Duration: 0h:55m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 62818114 | Bytes Rx: 15073438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145932 | Audit Session ID: 0a95072a23a0c0005ee1b45f | Security Group Tag: none | EasyVPN: 0 |Session ID: 145932 | Audit Session ID: 0a95072a23a0c0005ee1b45f | Security Group Tag: none | EasyVPN: 0 ||
Username: dingurra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.150 | Public IP: 103.217.212.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:58 IST Thu Jun 11 2020 | Duration: 0h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 17507196 | Bytes Rx: 6342188 | IP Addr: 10.149.233.150 | Public IP: 103.217.212.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:58 IST Thu Jun 11 2020 | Duration: 0h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 17507196 | Bytes Rx: 6342188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145937 | Audit Session ID: 0a95072a23a110005ee1b472 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145937 | Audit Session ID: 0a95072a23a110005ee1b472 | Security Group Tag: none | EasyVPN: 0 ||
Username: murukaly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 103.66.14.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:44 IST Thu Jun 11 2020 | Duration: 0h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 104660106 | Bytes Rx: 6969316 | IP Addr: 10.149.233.117 | Public IP: 103.66.14.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:44 IST Thu Jun 11 2020 | Duration: 0h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 104660106 | Bytes Rx: 6969316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145939 | Audit Session ID: 0a95072a23a130005ee1b554 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145939 | Audit Session ID: 0a95072a23a130005ee1b554 | Security Group Tag: none | EasyVPN: 0 ||
Username: sankarkg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 106.211.193.240 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:57 IST Thu Jun 11 2020 | Duration: 0h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 53346060 | Bytes Rx: 10286823 | IP Addr: 10.149.232.170 | Public IP: 106.211.193.240 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:57 IST Thu Jun 11 2020 | Duration: 0h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 53346060 | Bytes Rx: 10286823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145940 | Audit Session ID: 0a95072a23a140005ee1b561 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145940 | Audit Session ID: 0a95072a23a140005ee1b561 | Security Group Tag: none | EasyVPN: 0 ||
Username: TeenaD | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.202 | Public IP: 157.51.110.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Thu Jun 11 2020 | Duration: 0h:51m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 32721949 | Bytes Rx: 7622495 | IP Addr: 10.149.232.202 | Public IP: 157.51.110.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Thu Jun 11 2020 | Duration: 0h:51m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 32721949 | Bytes Rx: 7622495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145941 | Audit Session ID: 0a95072a23a150005ee1b56e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145941 | Audit Session ID: 0a95072a23a150005ee1b56e | Security Group Tag: none | EasyVPN: 0 ||
Username: manisha.waghmare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.238 | Public IP: 114.79.185.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:15 IST Thu Jun 11 2020 | Duration: 0h:51m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 42814215 | Bytes Rx: 14929303 | IP Addr: 10.149.232.238 | Public IP: 114.79.185.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:15 IST Thu Jun 11 2020 | Duration: 0h:51m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 42814215 | Bytes Rx: 14929303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145942 | Audit Session ID: 0a95072a23a160005ee1b573 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145942 | Audit Session ID: 0a95072a23a160005ee1b573 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjukuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 27.5.125.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:39 IST Thu Jun 11 2020 | Duration: 0h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 29647249 | Bytes Rx: 8849126 | IP Addr: 10.149.232.237 | Public IP: 27.5.125.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:39 IST Thu Jun 11 2020 | Duration: 0h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 29647249 | Bytes Rx: 8849126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145943 | Audit Session ID: 0a95072a23a170005ee1b58b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145943 | Audit Session ID: 0a95072a23a170005ee1b58b | Security Group Tag: none | EasyVPN: 0 ||
Username: kshankar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.249 | Public IP: 49.37.198.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:48 IST Thu Jun 11 2020 | Duration: 0h:50m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 36131149 | Bytes Rx: 11462310 | IP Addr: 10.149.232.249 | Public IP: 49.37.198.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:48 IST Thu Jun 11 2020 | Duration: 0h:50m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 36131149 | Bytes Rx: 11462310 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145944 | Audit Session ID: 0a95072a23a180005ee1b594 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145944 | Audit Session ID: 0a95072a23a180005ee1b594 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.250 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:02 IST Thu Jun 11 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 135451879 | Bytes Rx: 27021643 | IP Addr: 10.149.232.250 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:02 IST Thu Jun 11 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 135451879 | Bytes Rx: 27021643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145945 | Audit Session ID: 0a95072a23a190005ee1b5a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145945 | Audit Session ID: 0a95072a23a190005ee1b5a2 | Security Group Tag: none | EasyVPN: 0 ||
