sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JGosavi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC13 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 ||
Username: singhama | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.35 | Public IP: 183.87.39.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:51 IST Sun Jun 7 2020 | Duration: 1h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 224715536 | Bytes Rx: 109884650 | IP Addr: 10.150.236.35 | Public IP: 183.87.39.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:51 IST Sun Jun 7 2020 | Duration: 1h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 224715536 | Bytes Rx: 109884650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291617 | Audit Session ID: 0a96cf69473210005edcb4f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291617 | Audit Session ID: 0a96cf69473210005edcb4f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitpatel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.52 | Public IP: 157.33.187.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:34 IST Sun Jun 7 2020 | Duration: 1h:54m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 315542203 | Bytes Rx: 66381360 | IP Addr: 10.150.236.52 | Public IP: 157.33.187.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:34 IST Sun Jun 7 2020 | Duration: 1h:54m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 315542203 | Bytes Rx: 66381360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291619 | Audit Session ID: 0a96cf69473230005edcb522 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291619 | Audit Session ID: 0a96cf69473230005edcb522 | Security Group Tag: none | EasyVPN: 0 ||
Username: syed.naqushbandi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC69 | IP Addr: 10.150.245.47 | Public IP: 45.127.44.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:07 IST Sun Jun 7 2020 | Duration: 1h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 114174318 | Bytes Rx: 45707741 | IP Addr: 10.150.245.47 | Public IP: 45.127.44.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:07 IST Sun Jun 7 2020 | Duration: 1h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 114174318 | Bytes Rx: 45707741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291621 | Audit Session ID: 0a96cf69473250005edcb57f | Security Group Tag: none | EasyVPN: 0 |Session ID: 291621 | Audit Session ID: 0a96cf69473250005edcb57f | Security Group Tag: none | EasyVPN: 0 ||
Username: subhrabasu.sahoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.235 | Public IP: 103.137.50.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:09:33 IST Sun Jun 7 2020 | Duration: 1h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 274872856 | Bytes Rx: 51203166 | IP Addr: 10.150.237.235 | Public IP: 103.137.50.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:09:33 IST Sun Jun 7 2020 | Duration: 1h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 274872856 | Bytes Rx: 51203166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291624 | Audit Session ID: 0a96cf69473280005edcb5d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291624 | Audit Session ID: 0a96cf69473280005edcb5d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: SajidMul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.246 | Public IP: 42.106.201.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:55 IST Sun Jun 7 2020 | Duration: 1h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 85375068 | Bytes Rx: 103904409 | IP Addr: 10.150.237.246 | Public IP: 42.106.201.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:55 IST Sun Jun 7 2020 | Duration: 1h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 85375068 | Bytes Rx: 103904409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291625 | Audit Session ID: 0a96cf69473290005edcb5eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 291625 | Audit Session ID: 0a96cf69473290005edcb5eb | Security Group Tag: none | EasyVPN: 0 ||
Username: MangeshW | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC24 | IP Addr: 10.150.245.33 | Public IP: 157.47.57.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:57 IST Sun Jun 7 2020 | Duration: 1h:51m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 41838356 | Bytes Rx: 44524905 | IP Addr: 10.150.245.33 | Public IP: 157.47.57.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:57 IST Sun Jun 7 2020 | Duration: 1h:51m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 41838356 | Bytes Rx: 44524905 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291626 | Audit Session ID: 0a96cf694732a0005edcb5ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 291626 | Audit Session ID: 0a96cf694732a0005edcb5ed | Security Group Tag: none | EasyVPN: 0 ||
Username: NPATHANI | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 169.149.222.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:10:40 IST Sun Jun 7 2020 | Duration: 1h:50m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 207479511 | Bytes Rx: 35080508 | IP Addr: 10.150.236.79 | Public IP: 169.149.222.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:10:40 IST Sun Jun 7 2020 | Duration: 1h:50m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 207479511 | Bytes Rx: 35080508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291628 | Audit Session ID: 0a96cf694732c0005edcb618 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291628 | Audit Session ID: 0a96cf694732c0005edcb618 | Security Group Tag: none | EasyVPN: 0 ||
Username: sagakhat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.80 | Public IP: 106.220.158.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:11:42 IST Sun Jun 7 2020 | Duration: 1h:49m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 8617691 | Bytes Rx: 3763520 | IP Addr: 10.150.236.80 | Public IP: 106.220.158.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:11:42 IST Sun Jun 7 2020 | Duration: 1h:49m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 8617691 | Bytes Rx: 3763520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291632 | Audit Session ID: 0a96cf69473300005edcb656 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291632 | Audit Session ID: 0a96cf69473300005edcb656 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsheth | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 49.32.30.143 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:13:17 IST Sun Jun 7 2020 | Duration: 1h:47m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 46078977 | Bytes Rx: 410323375 | IP Addr: 10.150.237.209 | Public IP: 49.32.30.143 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:13:17 IST Sun Jun 7 2020 | Duration: 1h:47m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 46078977 | Bytes Rx: 410323375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291637 | Audit Session ID: 0a96cf69473350005edcb6b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291637 | Audit Session ID: 0a96cf69473350005edcb6b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: adesh.kumar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.82 | Public IP: 106.193.240.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:27 IST Sun Jun 7 2020 | Duration: 1h:46m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61070272 | Bytes Rx: 16652431 | IP Addr: 10.150.236.82 | Public IP: 106.193.240.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:27 IST Sun Jun 7 2020 | Duration: 1h:46m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61070272 | Bytes Rx: 16652431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291641 | Audit Session ID: 0a96cf69473390005edcb6fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 291641 | Audit Session ID: 0a96cf69473390005edcb6fb | Security Group Tag: none | EasyVPN: 0 ||
Username: pamore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.84 | Public IP: 106.78.229.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:11 IST Sun Jun 7 2020 | Duration: 1h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 68180979 | Bytes Rx: 55206409 | IP Addr: 10.150.236.84 | Public IP: 106.78.229.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:11 IST Sun Jun 7 2020 | Duration: 1h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 68180979 | Bytes Rx: 55206409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291644 | Audit Session ID: 0a96cf694733c0005edcb763 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291644 | Audit Session ID: 0a96cf694733c0005edcb763 | Security Group Tag: none | EasyVPN: 0 ||
Username: sashinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.86 | Public IP: 106.220.214.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:18:29 IST Sun Jun 7 2020 | Duration: 1h:42m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 89635440 | Bytes Rx: 28615974 | IP Addr: 10.150.236.86 | Public IP: 106.220.214.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:18:29 IST Sun Jun 7 2020 | Duration: 1h:42m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 89635440 | Bytes Rx: 28615974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291648 | Audit Session ID: 0a96cf69473400005edcb7ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 291648 | Audit Session ID: 0a96cf69473400005edcb7ed | Security Group Tag: none | EasyVPN: 0 ||
Username: ShekShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.22 | Public IP: 103.49.227.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:21:01 IST Sun Jun 7 2020 | Duration: 1h:39m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 23412711 | Bytes Rx: 9965349 | IP Addr: 10.150.236.22 | Public IP: 103.49.227.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:21:01 IST Sun Jun 7 2020 | Duration: 1h:39m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 23412711 | Bytes Rx: 9965349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291653 | Audit Session ID: 0a96cf69473450005edcb885 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291653 | Audit Session ID: 0a96cf69473450005edcb885 | Security Group Tag: none | EasyVPN: 0 ||
Username: samathew | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.18 | Public IP: 117.195.66.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:48 IST Sun Jun 7 2020 | Duration: 1h:33m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 411622196 | Bytes Rx: 109306657 | IP Addr: 10.150.236.18 | Public IP: 117.195.66.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:48 IST Sun Jun 7 2020 | Duration: 1h:33m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 411622196 | Bytes Rx: 109306657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291668 | Audit Session ID: 0a96cf69473540005edcba1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 291668 | Audit Session ID: 0a96cf69473540005edcba1c | Security Group Tag: none | EasyVPN: 0 ||
Username: dtarasia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.145 | Public IP: 106.198.131.19 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:30:51 IST Sun Jun 7 2020 | Duration: 1h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 227031329 | Bytes Rx: 32114038 | IP Addr: 10.150.237.145 | Public IP: 106.198.131.19 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:30:51 IST Sun Jun 7 2020 | Duration: 1h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 227031329 | Bytes Rx: 32114038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291670 | Audit Session ID: 0a96cf69473560005edcbad3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291670 | Audit Session ID: 0a96cf69473560005edcbad3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABahekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.42 | Public IP: 42.107.72.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:35:08 IST Sun Jun 7 2020 | Duration: 1h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 552145068 | Bytes Rx: 53811382 | IP Addr: 10.150.236.42 | Public IP: 42.107.72.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:35:08 IST Sun Jun 7 2020 | Duration: 1h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 552145068 | Bytes Rx: 53811382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291679 | Audit Session ID: 0a96cf694735f0005edcbbd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291679 | Audit Session ID: 0a96cf694735f0005edcbbd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pararane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 103.129.206.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:01 IST Sun Jun 7 2020 | Duration: 1h:24m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 443968533 | Bytes Rx: 24075761 | IP Addr: 10.150.236.88 | Public IP: 103.129.206.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:01 IST Sun Jun 7 2020 | Duration: 1h:24m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 443968533 | Bytes Rx: 24075761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291680 | Audit Session ID: 0a96cf69473600005edcbc09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291680 | Audit Session ID: 0a96cf69473600005edcbc09 | Security Group Tag: none | EasyVPN: 0 ||
Username: apinjark | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.241 | Public IP: 103.195.202.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:37 IST Sun Jun 7 2020 | Duration: 1h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 264175154 | Bytes Rx: 75339886 | IP Addr: 10.150.237.241 | Public IP: 103.195.202.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:37 IST Sun Jun 7 2020 | Duration: 1h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 264175154 | Bytes Rx: 75339886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291681 | Audit Session ID: 0a96cf69473610005edcbc2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 291681 | Audit Session ID: 0a96cf69473610005edcbc2d | Security Group Tag: none | EasyVPN: 0 ||
Username: Jasahare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.89 | Public IP: 42.106.112.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:38:08 IST Sun Jun 7 2020 | Duration: 1h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 61737262 | Bytes Rx: 16190207 | IP Addr: 10.150.236.89 | Public IP: 42.106.112.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:38:08 IST Sun Jun 7 2020 | Duration: 1h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 61737262 | Bytes Rx: 16190207 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291684 | Audit Session ID: 0a96cf69473640005edcbc88 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291684 | Audit Session ID: 0a96cf69473640005edcbc88 | Security Group Tag: none | EasyVPN: 0 ||
Username: priybhal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.83 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:49:29 IST Sun Jun 7 2020 | Duration: 1h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 76845601 | Bytes Rx: 20296920 | IP Addr: 10.150.236.83 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:49:29 IST Sun Jun 7 2020 | Duration: 1h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 76845601 | Bytes Rx: 20296920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291698 | Audit Session ID: 0a96cf69473720005edcbf31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291698 | Audit Session ID: 0a96cf69473720005edcbf31 | Security Group Tag: none | EasyVPN: 0 ||
