sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: opalai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.230 | Public IP: 47.15.189.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:32 IST Fri Jun 5 2020 | Duration: 2h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 60346047 | Bytes Rx: 39189743 | IP Addr: 10.149.232.230 | Public IP: 47.15.189.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:32 IST Fri Jun 5 2020 | Duration: 2h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 60346047 | Bytes Rx: 39189743 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135400 | Audit Session ID: 0a95072a210e80005ed9e4a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135400 | Audit Session ID: 0a95072a210e80005ed9e4a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohammed.p | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.232 | Public IP: 112.133.236.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:37 IST Fri Jun 5 2020 | Duration: 2h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 575848121 | Bytes Rx: 60943798 | IP Addr: 10.149.232.232 | Public IP: 112.133.236.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:37 IST Fri Jun 5 2020 | Duration: 2h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 575848121 | Bytes Rx: 60943798 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135401 | Audit Session ID: 0a95072a210e90005ed9e4ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 135401 | Audit Session ID: 0a95072a210e90005ed9e4ad | Security Group Tag: none | EasyVPN: 0 ||
Username: KarShaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.238 | Public IP: 103.110.147.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:20 IST Fri Jun 5 2020 | Duration: 2h:46m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 167294213 | Bytes Rx: 76293298 | IP Addr: 10.149.232.238 | Public IP: 103.110.147.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:20 IST Fri Jun 5 2020 | Duration: 2h:46m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 167294213 | Bytes Rx: 76293298 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135405 | Audit Session ID: 0a95072a210ed0005ed9e4d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135405 | Audit Session ID: 0a95072a210ed0005ed9e4d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: hbargaje | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 103.84.81.50 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:53:36 IST Fri Jun 5 2020 | Duration: 2h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 272750179 | Bytes Rx: 34919846 | IP Addr: 10.149.232.237 | Public IP: 103.84.81.50 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:53:36 IST Fri Jun 5 2020 | Duration: 2h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 272750179 | Bytes Rx: 34919846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135409 | Audit Session ID: 0a95072a210f10005ed9e4e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135409 | Audit Session ID: 0a95072a210f10005ed9e4e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mugilbal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 106.203.16.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:05 IST Fri Jun 5 2020 | Duration: 2h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45875013 | Bytes Rx: 29671671 | IP Addr: 10.149.232.70 | Public IP: 106.203.16.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:05 IST Fri Jun 5 2020 | Duration: 2h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45875013 | Bytes Rx: 29671671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135412 | Audit Session ID: 0a95072a210f40005ed9e541 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135412 | Audit Session ID: 0a95072a210f40005ed9e541 | Security Group Tag: none | EasyVPN: 0 ||
Username: absingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.215 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:19 IST Fri Jun 5 2020 | Duration: 2h:44m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 266144864 | Bytes Rx: 176553706 | IP Addr: 10.149.232.215 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:19 IST Fri Jun 5 2020 | Duration: 2h:44m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 266144864 | Bytes Rx: 176553706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135413 | Audit Session ID: 0a95072a210f50005ed9e54f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135413 | Audit Session ID: 0a95072a210f50005ed9e54f | Security Group Tag: none | EasyVPN: 0 ||
Username: arummupp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.51 | Public IP: 157.50.36.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:37 IST Fri Jun 5 2020 | Duration: 2h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 157097384 | Bytes Rx: 88444278 | IP Addr: 10.149.232.51 | Public IP: 157.50.36.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:37 IST Fri Jun 5 2020 | Duration: 2h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 157097384 | Bytes Rx: 88444278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135415 | Audit Session ID: 0a95072a210f70005ed9e561 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135415 | Audit Session ID: 0a95072a210f70005ed9e561 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnishRad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 157.46.11.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:42 IST Fri Jun 5 2020 | Duration: 2h:43m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 155631064 | Bytes Rx: 35977835 | IP Addr: 10.149.232.150 | Public IP: 157.46.11.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:42 IST Fri Jun 5 2020 | Duration: 2h:43m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 155631064 | Bytes Rx: 35977835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135416 | Audit Session ID: 0a95072a210f80005ed9e566 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135416 | Audit Session ID: 0a95072a210f80005ed9e566 | Security Group Tag: none | EasyVPN: 0 ||
Username: kokilas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.240 | Public IP: 115.97.35.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:42 IST Fri Jun 5 2020 | Duration: 2h:43m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 71801934 | Bytes Rx: 137376955 | IP Addr: 10.149.232.240 | Public IP: 115.97.35.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:42 IST Fri Jun 5 2020 | Duration: 2h:43m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 71801934 | Bytes Rx: 137376955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135417 | Audit Session ID: 0a95072a210f90005ed9e566 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135417 | Audit Session ID: 0a95072a210f90005ed9e566 | Security Group Tag: none | EasyVPN: 0 ||
Username: vselvaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.20 | Public IP: 157.51.212.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:59 IST Fri Jun 5 2020 | Duration: 2h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 119031788 | Bytes Rx: 35008592 | IP Addr: 10.149.232.20 | Public IP: 157.51.212.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:59 IST Fri Jun 5 2020 | Duration: 2h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 119031788 | Bytes Rx: 35008592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135420 | Audit Session ID: 0a95072a210fc0005ed9e5ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 135420 | Audit Session ID: 0a95072a210fc0005ed9e5ef | Security Group Tag: none | EasyVPN: 0 ||
Username: surygara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.4 | Public IP: 157.50.104.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:59 IST Fri Jun 5 2020 | Duration: 2h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 59704624 | Bytes Rx: 16943550 | IP Addr: 10.149.232.4 | Public IP: 157.50.104.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:59 IST Fri Jun 5 2020 | Duration: 2h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 59704624 | Bytes Rx: 16943550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135421 | Audit Session ID: 0a95072a210fd0005ed9e5ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 135421 | Audit Session ID: 0a95072a210fd0005ed9e5ef | Security Group Tag: none | EasyVPN: 0 ||
Username: shivmool | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.241 | Public IP: 171.51.221.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:04 IST Fri Jun 5 2020 | Duration: 2h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 270361990 | Bytes Rx: 45462472 | IP Addr: 10.149.232.241 | Public IP: 171.51.221.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:04 IST Fri Jun 5 2020 | Duration: 2h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 270361990 | Bytes Rx: 45462472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135424 | Audit Session ID: 0a95072a211000005ed9e5f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135424 | Audit Session ID: 0a95072a211000005ed9e5f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: bmuthusa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.242 | Public IP: 106.208.56.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:08 IST Fri Jun 5 2020 | Duration: 2h:41m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 40621939 | Bytes Rx: 22107971 | IP Addr: 10.149.232.242 | Public IP: 106.208.56.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:08 IST Fri Jun 5 2020 | Duration: 2h:41m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 40621939 | Bytes Rx: 22107971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135425 | Audit Session ID: 0a95072a211010005ed9e5f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135425 | Audit Session ID: 0a95072a211010005ed9e5f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvnagar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.164 | Public IP: 157.46.66.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:09 IST Fri Jun 5 2020 | Duration: 2h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 45116403 | Bytes Rx: 13408148 | IP Addr: 10.149.233.164 | Public IP: 157.46.66.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:09 IST Fri Jun 5 2020 | Duration: 2h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 45116403 | Bytes Rx: 13408148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135428 | Audit Session ID: 0a95072a211040005ed9e635 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135428 | Audit Session ID: 0a95072a211040005ed9e635 | Security Group Tag: none | EasyVPN: 0 ||
Username: malavram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.21 | Public IP: 103.215.168.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:53 IST Fri Jun 5 2020 | Duration: 2h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 68986655 | Bytes Rx: 49032838 | IP Addr: 10.149.233.21 | Public IP: 103.215.168.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:53 IST Fri Jun 5 2020 | Duration: 2h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 68986655 | Bytes Rx: 49032838 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135429 | Audit Session ID: 0a95072a211050005ed9e661 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135429 | Audit Session ID: 0a95072a211050005ed9e661 | Security Group Tag: none | EasyVPN: 0 ||
Username: pukannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.146 | Public IP: 103.81.237.148 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:01:41 IST Fri Jun 5 2020 | Duration: 2h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 177060157 | Bytes Rx: 83689239 | IP Addr: 10.149.232.146 | Public IP: 103.81.237.148 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:01:41 IST Fri Jun 5 2020 | Duration: 2h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 177060157 | Bytes Rx: 83689239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135433 | Audit Session ID: 0a95072a211090005ed9e6cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 135433 | Audit Session ID: 0a95072a211090005ed9e6cd | Security Group Tag: none | EasyVPN: 0 ||
Username: SPrabaka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.235 | Public IP: 157.46.111.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:12 IST Fri Jun 5 2020 | Duration: 2h:37m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 68722258 | Bytes Rx: 54318189 | IP Addr: 10.149.233.235 | Public IP: 157.46.111.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:12 IST Fri Jun 5 2020 | Duration: 2h:37m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 68722258 | Bytes Rx: 54318189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135435 | Audit Session ID: 0a95072a2110b0005ed9e6ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 135435 | Audit Session ID: 0a95072a2110b0005ed9e6ec | Security Group Tag: none | EasyVPN: 0 ||
Username: kmadhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.110 | Public IP: 157.50.7.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:24 IST Fri Jun 5 2020 | Duration: 2h:36m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 400189461 | Bytes Rx: 103418681 | IP Addr: 10.149.232.110 | Public IP: 157.50.7.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:24 IST Fri Jun 5 2020 | Duration: 2h:36m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 400189461 | Bytes Rx: 103418681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135436 | Audit Session ID: 0a95072a2110c0005ed9e6f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135436 | Audit Session ID: 0a95072a2110c0005ed9e6f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: denaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 157.51.64.241 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:02:29 IST Fri Jun 5 2020 | Duration: 2h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 93879241 | Bytes Rx: 53499811 | IP Addr: 10.149.232.243 | Public IP: 157.51.64.241 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:02:29 IST Fri Jun 5 2020 | Duration: 2h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 93879241 | Bytes Rx: 53499811 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135437 | Audit Session ID: 0a95072a2110d0005ed9e6fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 135437 | Audit Session ID: 0a95072a2110d0005ed9e6fd | Security Group Tag: none | EasyVPN: 0 ||
Username: fatshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 157.44.101.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:44 IST Fri Jun 5 2020 | Duration: 2h:36m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 74675616 | Bytes Rx: 20041019 | IP Addr: 10.149.232.244 | Public IP: 157.44.101.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:44 IST Fri Jun 5 2020 | Duration: 2h:36m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 74675616 | Bytes Rx: 20041019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135438 | Audit Session ID: 0a95072a2110e0005ed9e70c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135438 | Audit Session ID: 0a95072a2110e0005ed9e70c | Security Group Tag: none | EasyVPN: 0 ||
