sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: Sanrajen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.166 | Public IP: 157.50.76.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:20 IST Fri Jun 26 2020 | Duration: 4h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 134059999 | Bytes Rx: 42140358 | IP Addr: 10.149.234.166 | Public IP: 157.50.76.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:20 IST Fri Jun 26 2020 | Duration: 4h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 134059999 | Bytes Rx: 42140358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194728 | Audit Session ID: 0a95072b2f8a80005ef5abc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194728 | Audit Session ID: 0a95072b2f8a80005ef5abc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: viswa.ch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.15 | Public IP: 157.50.163.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:36 IST Fri Jun 26 2020 | Duration: 4h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 239592080 | Bytes Rx: 89788669 | IP Addr: 10.149.234.15 | Public IP: 157.50.163.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:36 IST Fri Jun 26 2020 | Duration: 4h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 239592080 | Bytes Rx: 89788669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194729 | Audit Session ID: 0a95072b2f8a90005ef5abd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194729 | Audit Session ID: 0a95072b2f8a90005ef5abd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKAsokan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.178 | Public IP: 157.50.91.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:13 IST Fri Jun 26 2020 | Duration: 4h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 64922009 | Bytes Rx: 41235394 | IP Addr: 10.149.243.178 | Public IP: 157.50.91.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:13 IST Fri Jun 26 2020 | Duration: 4h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 64922009 | Bytes Rx: 41235394 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194731 | Audit Session ID: 0a95072b2f8ab0005ef5abfd | Security Group Tag: none | EasyVPN: 0 |Session ID: 194731 | Audit Session ID: 0a95072b2f8ab0005ef5abfd | Security Group Tag: none | EasyVPN: 0 ||
Username: nramasam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.179 | Public IP: 157.50.99.187 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:23 IST Fri Jun 26 2020 | Duration: 4h:28m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 173743051 | Bytes Rx: 91962499 | IP Addr: 10.149.243.179 | Public IP: 157.50.99.187 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:23 IST Fri Jun 26 2020 | Duration: 4h:28m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 173743051 | Bytes Rx: 91962499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194732 | Audit Session ID: 0a95072b2f8ac0005ef5ac07 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194732 | Audit Session ID: 0a95072b2f8ac0005ef5ac07 | Security Group Tag: none | EasyVPN: 0 ||
Username: skhundmi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.180 | Public IP: 27.5.139.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:28 IST Fri Jun 26 2020 | Duration: 4h:28m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 221345308 | Bytes Rx: 137140849 | IP Addr: 10.149.243.180 | Public IP: 27.5.139.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:28 IST Fri Jun 26 2020 | Duration: 4h:28m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 221345308 | Bytes Rx: 137140849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194733 | Audit Session ID: 0a95072b2f8ad0005ef5ac0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 194733 | Audit Session ID: 0a95072b2f8ad0005ef5ac0c | Security Group Tag: none | EasyVPN: 0 ||
Username: dsathya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.218 | Public IP: 106.208.143.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:44 IST Fri Jun 26 2020 | Duration: 4h:27m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 34424863 | Bytes Rx: 23181821 | IP Addr: 10.149.234.218 | Public IP: 106.208.143.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:44 IST Fri Jun 26 2020 | Duration: 4h:27m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 34424863 | Bytes Rx: 23181821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194734 | Audit Session ID: 0a95072b2f8ae0005ef5ac1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 194734 | Audit Session ID: 0a95072b2f8ae0005ef5ac1c | Security Group Tag: none | EasyVPN: 0 ||
Username: VSodiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.82 | Public IP: 183.82.155.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:46 IST Fri Jun 26 2020 | Duration: 4h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 180448060 | Bytes Rx: 35439775 | IP Addr: 10.149.234.82 | Public IP: 183.82.155.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:46 IST Fri Jun 26 2020 | Duration: 4h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 180448060 | Bytes Rx: 35439775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194738 | Audit Session ID: 0a95072b2f8b20005ef5ac5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194738 | Audit Session ID: 0a95072b2f8b20005ef5ac5a | Security Group Tag: none | EasyVPN: 0 ||
Username: gmageshw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.231 | Public IP: 157.50.56.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:30 IST Fri Jun 26 2020 | Duration: 4h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 305455617 | Bytes Rx: 30584173 | IP Addr: 10.149.235.231 | Public IP: 157.50.56.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:30 IST Fri Jun 26 2020 | Duration: 4h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 305455617 | Bytes Rx: 30584173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194740 | Audit Session ID: 0a95072b2f8b40005ef5ac86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194740 | Audit Session ID: 0a95072b2f8b40005ef5ac86 | Security Group Tag: none | EasyVPN: 0 ||
Username: prparasu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.184 | Public IP: 59.93.233.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:35 IST Fri Jun 26 2020 | Duration: 4h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 251361735 | Bytes Rx: 59085375 | IP Addr: 10.149.243.184 | Public IP: 59.93.233.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:35 IST Fri Jun 26 2020 | Duration: 4h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 251361735 | Bytes Rx: 59085375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194741 | Audit Session ID: 0a95072b2f8b50005ef5ac8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194741 | Audit Session ID: 0a95072b2f8b50005ef5ac8b | Security Group Tag: none | EasyVPN: 0 ||
Username: AVeerapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.134 | Public IP: 106.208.140.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:08 IST Fri Jun 26 2020 | Duration: 4h:25m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 159206637 | Bytes Rx: 83958187 | IP Addr: 10.149.243.134 | Public IP: 106.208.140.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:08 IST Fri Jun 26 2020 | Duration: 4h:25m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 159206637 | Bytes Rx: 83958187 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194743 | Audit Session ID: 0a95072b2f8b70005ef5acac | Security Group Tag: none | EasyVPN: 0 |Session ID: 194743 | Audit Session ID: 0a95072b2f8b70005ef5acac | Security Group Tag: none | EasyVPN: 0 ||
Username: SaranyaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.247 | Public IP: 106.208.74.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:13 IST Fri Jun 26 2020 | Duration: 4h:25m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 321134216 | Bytes Rx: 210379061 | IP Addr: 10.149.234.247 | Public IP: 106.208.74.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:13 IST Fri Jun 26 2020 | Duration: 4h:25m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 321134216 | Bytes Rx: 210379061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194744 | Audit Session ID: 0a95072b2f8b80005ef5acb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194744 | Audit Session ID: 0a95072b2f8b80005ef5acb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ugandhc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.211 | Public IP: 42.111.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:32 IST Fri Jun 26 2020 | Duration: 4h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 32007615 | Bytes Rx: 27940028 | IP Addr: 10.149.242.211 | Public IP: 42.111.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:32 IST Fri Jun 26 2020 | Duration: 4h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 32007615 | Bytes Rx: 27940028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194745 | Audit Session ID: 0a95072b2f8b90005ef5acc4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194745 | Audit Session ID: 0a95072b2f8b90005ef5acc4 | Security Group Tag: none | EasyVPN: 0 ||
Username: jayaekam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.238 | Public IP: 27.5.237.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:37 IST Fri Jun 26 2020 | Duration: 4h:25m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 178149046 | Bytes Rx: 115120499 | IP Addr: 10.149.242.238 | Public IP: 27.5.237.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:37 IST Fri Jun 26 2020 | Duration: 4h:25m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 178149046 | Bytes Rx: 115120499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194746 | Audit Session ID: 0a95072b2f8ba0005ef5acc9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194746 | Audit Session ID: 0a95072b2f8ba0005ef5acc9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajnaray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC17 | IP Addr: 10.149.248.231 | Public IP: 117.241.26.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:38:27 IST Fri Jun 26 2020 | Duration: 4h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1039564518 | Bytes Rx: 141734440 | IP Addr: 10.149.248.231 | Public IP: 117.241.26.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:38:27 IST Fri Jun 26 2020 | Duration: 4h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1039564518 | Bytes Rx: 141734440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194748 | Audit Session ID: 0a95072b2f8bc0005ef5acfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 194748 | Audit Session ID: 0a95072b2f8bc0005ef5acfb | Security Group Tag: none | EasyVPN: 0 ||
Username: musounda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.178 | Public IP: 157.50.101.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:18 IST Fri Jun 26 2020 | Duration: 4h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 564404086 | Bytes Rx: 64606920 | IP Addr: 10.149.235.178 | Public IP: 157.50.101.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:18 IST Fri Jun 26 2020 | Duration: 4h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 564404086 | Bytes Rx: 64606920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194752 | Audit Session ID: 0a95072b2f8c00005ef5ad2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194752 | Audit Session ID: 0a95072b2f8c00005ef5ad2e | Security Group Tag: none | EasyVPN: 0 ||
Username: hpandidu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.156 | Public IP: 157.46.32.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:57 IST Fri Jun 26 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139137511 | Bytes Rx: 45883635 | IP Addr: 10.149.234.156 | Public IP: 157.46.32.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:57 IST Fri Jun 26 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139137511 | Bytes Rx: 45883635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194754 | Audit Session ID: 0a95072b2f8c20005ef5ad55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194754 | Audit Session ID: 0a95072b2f8c20005ef5ad55 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhDorkhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.244 | Public IP: 59.96.87.160 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:17 IST Fri Jun 26 2020 | Duration: 4h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1712126695 | Bytes Rx: 225348002 | IP Addr: 10.149.234.244 | Public IP: 59.96.87.160 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:17 IST Fri Jun 26 2020 | Duration: 4h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1712126695 | Bytes Rx: 225348002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194755 | Audit Session ID: 0a95072b2f8c30005ef5ad69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194755 | Audit Session ID: 0a95072b2f8c30005ef5ad69 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunt | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.171 | Public IP: 106.222.122.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:45 IST Fri Jun 26 2020 | Duration: 4h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 47228492 | Bytes Rx: 32169868 | IP Addr: 10.149.235.171 | Public IP: 106.222.122.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:45 IST Fri Jun 26 2020 | Duration: 4h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 47228492 | Bytes Rx: 32169868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194757 | Audit Session ID: 0a95072b2f8c50005ef5ad85 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194757 | Audit Session ID: 0a95072b2f8c50005ef5ad85 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.185 | Public IP: 27.5.231.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:05 IST Fri Jun 26 2020 | Duration: 4h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 93226744 | Bytes Rx: 32422411 | IP Addr: 10.149.243.185 | Public IP: 27.5.231.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:05 IST Fri Jun 26 2020 | Duration: 4h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 93226744 | Bytes Rx: 32422411 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194759 | Audit Session ID: 0a95072b2f8c70005ef5ad99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194759 | Audit Session ID: 0a95072b2f8c70005ef5ad99 | Security Group Tag: none | EasyVPN: 0 ||
