sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vnikte | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.135 | Public IP: 103.229.247.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:59 IST Fri Jun 19 2020 | Duration: 0h:27m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4076204 | Bytes Rx: 1873909 | IP Addr: 10.150.236.135 | Public IP: 103.229.247.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:59 IST Fri Jun 19 2020 | Duration: 0h:27m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4076204 | Bytes Rx: 1873909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37886 | Audit Session ID: 0a96cf69093fe0005eec1eb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37886 | Audit Session ID: 0a96cf69093fe0005eec1eb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: amnangar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.148 | Public IP: 157.33.194.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:02 IST Fri Jun 19 2020 | Duration: 0h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 30422203 | Bytes Rx: 7069905 | IP Addr: 10.150.236.148 | Public IP: 157.33.194.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:02 IST Fri Jun 19 2020 | Duration: 0h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 30422203 | Bytes Rx: 7069905 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37887 | Audit Session ID: 0a96cf69093ff0005eec1eb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37887 | Audit Session ID: 0a96cf69093ff0005eec1eb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARupanaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.82 | Public IP: 157.33.216.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:12 IST Fri Jun 19 2020 | Duration: 0h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 258644767 | Bytes Rx: 15649412 | IP Addr: 10.150.236.82 | Public IP: 157.33.216.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:12 IST Fri Jun 19 2020 | Duration: 0h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 258644767 | Bytes Rx: 15649412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37889 | Audit Session ID: 0a96cf69094010005eec1fb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37889 | Audit Session ID: 0a96cf69094010005eec1fb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: zunsheik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.105 | Public IP: 157.33.247.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:16 IST Fri Jun 19 2020 | Duration: 0h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 14592525 | Bytes Rx: 7578614 | IP Addr: 10.150.236.105 | Public IP: 157.33.247.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:16 IST Fri Jun 19 2020 | Duration: 0h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 14592525 | Bytes Rx: 7578614 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37890 | Audit Session ID: 0a96cf69094020005eec1fb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37890 | Audit Session ID: 0a96cf69094020005eec1fb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.106 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:14 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16914652 | Bytes Rx: 3850434 | IP Addr: 10.150.236.106 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:14 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16914652 | Bytes Rx: 3850434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37892 | Audit Session ID: 0a96cf69094040005eec1fee | Security Group Tag: none | EasyVPN: 0 |Session ID: 37892 | Audit Session ID: 0a96cf69094040005eec1fee | Security Group Tag: none | EasyVPN: 0 ||
Username: sujyadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.234 | Public IP: 106.193.227.202 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:48:57 IST Fri Jun 19 2020 | Duration: 0h:19m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 53911007 | Bytes Rx: 10514862 | IP Addr: 10.150.237.234 | Public IP: 106.193.227.202 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:48:57 IST Fri Jun 19 2020 | Duration: 0h:19m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 53911007 | Bytes Rx: 10514862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37895 | Audit Session ID: 0a96cf69094070005eec2091 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37895 | Audit Session ID: 0a96cf69094070005eec2091 | Security Group Tag: none | EasyVPN: 0 ||
Username: kanitkum | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.160 | Public IP: 106.200.182.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:09 IST Fri Jun 19 2020 | Duration: 0h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 11045786 | Bytes Rx: 2494499 | IP Addr: 10.150.237.160 | Public IP: 106.200.182.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:09 IST Fri Jun 19 2020 | Duration: 0h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 11045786 | Bytes Rx: 2494499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37896 | Audit Session ID: 0a96cf69094080005eec20d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37896 | Audit Session ID: 0a96cf69094080005eec20d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.138 | Public IP: 27.60.198.79 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:52:07 IST Fri Jun 19 2020 | Duration: 0h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 36630473 | Bytes Rx: 9661827 | IP Addr: 10.150.236.138 | Public IP: 27.60.198.79 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:52:07 IST Fri Jun 19 2020 | Duration: 0h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 36630473 | Bytes Rx: 9661827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37898 | Audit Session ID: 0a96cf690940a0005eec214f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37898 | Audit Session ID: 0a96cf690940a0005eec214f | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.149 | Public IP: 157.33.165.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:16 IST Fri Jun 19 2020 | Duration: 0h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 29314084 | Bytes Rx: 5319018 | IP Addr: 10.150.236.149 | Public IP: 157.33.165.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:16 IST Fri Jun 19 2020 | Duration: 0h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 29314084 | Bytes Rx: 5319018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37899 | Audit Session ID: 0a96cf690940b0005eec2158 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37899 | Audit Session ID: 0a96cf690940b0005eec2158 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhasade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.121 | Public IP: 106.220.219.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:33 IST Fri Jun 19 2020 | Duration: 0h:13m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 13801867 | Bytes Rx: 4158209 | IP Addr: 10.150.236.121 | Public IP: 106.220.219.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:33 IST Fri Jun 19 2020 | Duration: 0h:13m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 13801867 | Bytes Rx: 4158209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37901 | Audit Session ID: 0a96cf690940d0005eec21e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37901 | Audit Session ID: 0a96cf690940d0005eec21e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Jmandal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.122 | Public IP: 106.207.112.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:37 IST Fri Jun 19 2020 | Duration: 0h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 23218191 | Bytes Rx: 3217495 | IP Addr: 10.150.236.122 | Public IP: 106.207.112.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:37 IST Fri Jun 19 2020 | Duration: 0h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 23218191 | Bytes Rx: 3217495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37902 | Audit Session ID: 0a96cf690940e0005eec21e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37902 | Audit Session ID: 0a96cf690940e0005eec21e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sadhalra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.233 | Public IP: 106.200.100.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:54 IST Fri Jun 19 2020 | Duration: 0h:13m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 103366639 | Bytes Rx: 5529866 | IP Addr: 10.150.237.233 | Public IP: 106.200.100.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:54 IST Fri Jun 19 2020 | Duration: 0h:13m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 103366639 | Bytes Rx: 5529866 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37903 | Audit Session ID: 0a96cf690940f0005eec21f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37903 | Audit Session ID: 0a96cf690940f0005eec21f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kmanani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.70 | Public IP: 103.226.241.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:18 IST Fri Jun 19 2020 | Duration: 0h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 104391838 | Bytes Rx: 7158140 | IP Addr: 10.150.236.70 | Public IP: 103.226.241.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:18 IST Fri Jun 19 2020 | Duration: 0h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 104391838 | Bytes Rx: 7158140 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37904 | Audit Session ID: 0a96cf69094100005eec224a | Security Group Tag: none | EasyVPN: 0 |Session ID: 37904 | Audit Session ID: 0a96cf69094100005eec224a | Security Group Tag: none | EasyVPN: 0 ||
Username: ndiwaker | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.23 | Public IP: 157.36.210.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:55 IST Fri Jun 19 2020 | Duration: 0h:11m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 53052814 | Bytes Rx: 3686680 | IP Addr: 10.150.237.23 | Public IP: 157.36.210.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:55 IST Fri Jun 19 2020 | Duration: 0h:11m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 53052814 | Bytes Rx: 3686680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37905 | Audit Session ID: 0a96cf69094110005eec226f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37905 | Audit Session ID: 0a96cf69094110005eec226f | Security Group Tag: none | EasyVPN: 0 ||
Username: AdPowale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.71 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:18 IST Fri Jun 19 2020 | Duration: 0h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 38007155 | Bytes Rx: 4410119 | IP Addr: 10.150.236.71 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:18 IST Fri Jun 19 2020 | Duration: 0h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 38007155 | Bytes Rx: 4410119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37907 | Audit Session ID: 0a96cf69094130005eec2286 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37907 | Audit Session ID: 0a96cf69094130005eec2286 | Security Group Tag: none | EasyVPN: 0 ||
Username: MLanshmi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.81 | Public IP: 157.45.222.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:14 IST Fri Jun 19 2020 | Duration: 0h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 28141399 | Bytes Rx: 2107277 | IP Addr: 10.150.236.81 | Public IP: 157.45.222.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:14 IST Fri Jun 19 2020 | Duration: 0h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 28141399 | Bytes Rx: 2107277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37910 | Audit Session ID: 0a96cf69094160005eec23ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 37910 | Audit Session ID: 0a96cf69094160005eec23ea | Security Group Tag: none | EasyVPN: 0 ||
Username: asamson | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.13 | Public IP: 202.136.69.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:32 IST Fri Jun 19 2020 | Duration: 0h:01m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 14347477 | Bytes Rx: 3404926 | IP Addr: 10.150.236.13 | Public IP: 202.136.69.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:32 IST Fri Jun 19 2020 | Duration: 0h:01m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 14347477 | Bytes Rx: 3404926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37912 | Audit Session ID: 0a96cf69094180005eec24b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37912 | Audit Session ID: 0a96cf69094180005eec24b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: akhjain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.15 | Public IP: 106.207.244.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:07 IST Fri Jun 19 2020 | Duration: 0h:01m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1177233 | Bytes Rx: 466947 | IP Addr: 10.150.236.15 | Public IP: 106.207.244.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:07 IST Fri Jun 19 2020 | Duration: 0h:01m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1177233 | Bytes Rx: 466947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37913 | Audit Session ID: 0a96cf69094190005eec24d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37913 | Audit Session ID: 0a96cf69094190005eec24d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: gaurphul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 106.220.190.151 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:08:04 IST Fri Jun 19 2020 | Duration: 0h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.220.190.151 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:08:04 IST Fri Jun 19 2020 | Duration: 0h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37914 | Audit Session ID: 0a96cf690941a0005eec250c | Security Group Tag: none | EasyVPN: 0 |Session ID: 37914 | Audit Session ID: 0a96cf690941a0005eec250c | Security Group Tag: none | EasyVPN: 0 ||
INP44ACVPN01-New# 
