sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: DMahamun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.163 | Public IP: 42.107.80.23 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 1h:39m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 90165748 | Bytes Rx: 14858758 | IP Addr: 10.149.233.163 | Public IP: 42.107.80.23 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 1h:39m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 90165748 | Bytes Rx: 14858758 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170281 | Audit Session ID: 0a95072a299290005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170281 | Audit Session ID: 0a95072a299290005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARUSARAV | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.164 | Public IP: 115.97.12.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:05 IST Wed Jun 24 2020 | Duration: 1h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 82749243 | Bytes Rx: 29068609 | IP Addr: 10.149.233.164 | Public IP: 115.97.12.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:05 IST Wed Jun 24 2020 | Duration: 1h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 82749243 | Bytes Rx: 29068609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170282 | Audit Session ID: 0a95072a2992a0005ef2dbb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170282 | Audit Session ID: 0a95072a2992a0005ef2dbb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mkadiri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.165 | Public IP: 157.44.78.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Wed Jun 24 2020 | Duration: 1h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 122065624 | Bytes Rx: 30144300 | IP Addr: 10.149.233.165 | Public IP: 157.44.78.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Wed Jun 24 2020 | Duration: 1h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 122065624 | Bytes Rx: 30144300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170283 | Audit Session ID: 0a95072a2992b0005ef2dbba | Security Group Tag: none | EasyVPN: 0 |Session ID: 170283 | Audit Session ID: 0a95072a2992b0005ef2dbba | Security Group Tag: none | EasyVPN: 0 ||
Username: Bvelayut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 49.207.131.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:26 IST Wed Jun 24 2020 | Duration: 1h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 26086949 | Bytes Rx: 8720598 | IP Addr: 10.149.233.166 | Public IP: 49.207.131.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:26 IST Wed Jun 24 2020 | Duration: 1h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 26086949 | Bytes Rx: 8720598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170285 | Audit Session ID: 0a95072a2992d0005ef2dbce | Security Group Tag: none | EasyVPN: 0 |Session ID: 170285 | Audit Session ID: 0a95072a2992d0005ef2dbce | Security Group Tag: none | EasyVPN: 0 ||
Username: vijayakumar.km | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.43 | Public IP: 106.198.36.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:28 IST Wed Jun 24 2020 | Duration: 1h:38m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 164311811 | Bytes Rx: 79913992 | IP Addr: 10.149.233.43 | Public IP: 106.198.36.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:28 IST Wed Jun 24 2020 | Duration: 1h:38m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 164311811 | Bytes Rx: 79913992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170286 | Audit Session ID: 0a95072a2992e0005ef2dbd0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170286 | Audit Session ID: 0a95072a2992e0005ef2dbd0 | Security Group Tag: none | EasyVPN: 0 ||
Username: savarghe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.168 | Public IP: 103.214.63.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:19 IST Wed Jun 24 2020 | Duration: 1h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 91328257 | Bytes Rx: 23551965 | IP Addr: 10.149.233.168 | Public IP: 103.214.63.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:19 IST Wed Jun 24 2020 | Duration: 1h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 91328257 | Bytes Rx: 23551965 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170290 | Audit Session ID: 0a95072a299320005ef2dc03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170290 | Audit Session ID: 0a95072a299320005ef2dc03 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPatnam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.169 | Public IP: 157.50.103.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Wed Jun 24 2020 | Duration: 1h:37m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12612118 | Bytes Rx: 4786519 | IP Addr: 10.149.233.169 | Public IP: 157.50.103.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Wed Jun 24 2020 | Duration: 1h:37m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12612118 | Bytes Rx: 4786519 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170291 | Audit Session ID: 0a95072a299330005ef2dc25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170291 | Audit Session ID: 0a95072a299330005ef2dc25 | Security Group Tag: none | EasyVPN: 0 ||
Username: mmanojku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.170 | Public IP: 27.5.107.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:43 IST Wed Jun 24 2020 | Duration: 1h:36m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 219352129 | Bytes Rx: 78164419 | IP Addr: 10.149.233.170 | Public IP: 27.5.107.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:43 IST Wed Jun 24 2020 | Duration: 1h:36m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 219352129 | Bytes Rx: 78164419 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170295 | Audit Session ID: 0a95072a299370005ef2dc57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170295 | Audit Session ID: 0a95072a299370005ef2dc57 | Security Group Tag: none | EasyVPN: 0 ||
Username: LENINP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.171 | Public IP: 49.207.130.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:54 IST Wed Jun 24 2020 | Duration: 1h:35m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 150368896 | Bytes Rx: 45422192 | IP Addr: 10.149.233.171 | Public IP: 49.207.130.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:54 IST Wed Jun 24 2020 | Duration: 1h:35m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 150368896 | Bytes Rx: 45422192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170296 | Audit Session ID: 0a95072a299380005ef2dc9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170296 | Audit Session ID: 0a95072a299380005ef2dc9e | Security Group Tag: none | EasyVPN: 0 ||
Username: sudharsk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 27.5.244.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:47 IST Wed Jun 24 2020 | Duration: 1h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 125158114 | Bytes Rx: 37974901 | IP Addr: 10.149.232.154 | Public IP: 27.5.244.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:47 IST Wed Jun 24 2020 | Duration: 1h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 125158114 | Bytes Rx: 37974901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170297 | Audit Session ID: 0a95072a299390005ef2dcd3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170297 | Audit Session ID: 0a95072a299390005ef2dcd3 | Security Group Tag: none | EasyVPN: 0 ||
Username: VKotian | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.172 | Public IP: 49.32.18.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:48 IST Wed Jun 24 2020 | Duration: 1h:34m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57175864 | Bytes Rx: 29717546 | IP Addr: 10.149.233.172 | Public IP: 49.32.18.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:48 IST Wed Jun 24 2020 | Duration: 1h:34m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57175864 | Bytes Rx: 29717546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170298 | Audit Session ID: 0a95072a2993a0005ef2dcd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170298 | Audit Session ID: 0a95072a2993a0005ef2dcd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: arhari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 123.201.104.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 24 2020 | Duration: 1h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 659807287 | Bytes Rx: 35848390 | IP Addr: 10.149.233.174 | Public IP: 123.201.104.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 24 2020 | Duration: 1h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 659807287 | Bytes Rx: 35848390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170300 | Audit Session ID: 0a95072a2993c0005ef2dcec | Security Group Tag: none | EasyVPN: 0 |Session ID: 170300 | Audit Session ID: 0a95072a2993c0005ef2dcec | Security Group Tag: none | EasyVPN: 0 ||
Username: dbhattar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.142 | Public IP: 27.4.249.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:46 IST Wed Jun 24 2020 | Duration: 1h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 30425260 | Bytes Rx: 18786503 | IP Addr: 10.149.233.142 | Public IP: 27.4.249.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:46 IST Wed Jun 24 2020 | Duration: 1h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 30425260 | Bytes Rx: 18786503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170304 | Audit Session ID: 0a95072a299400005ef2ddc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170304 | Audit Session ID: 0a95072a299400005ef2ddc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.175 | Public IP: 157.46.20.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:54 IST Wed Jun 24 2020 | Duration: 1h:30m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 109343886 | Bytes Rx: 159129109 | IP Addr: 10.149.233.175 | Public IP: 157.46.20.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:54 IST Wed Jun 24 2020 | Duration: 1h:30m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 109343886 | Bytes Rx: 159129109 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170305 | Audit Session ID: 0a95072a299410005ef2ddca | Security Group Tag: none | EasyVPN: 0 |Session ID: 170305 | Audit Session ID: 0a95072a299410005ef2ddca | Security Group Tag: none | EasyVPN: 0 ||
Username: romchand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.180 | Public IP: 106.193.203.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:18 IST Wed Jun 24 2020 | Duration: 1h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 45468024 | Bytes Rx: 15211356 | IP Addr: 10.149.233.180 | Public IP: 106.193.203.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:18 IST Wed Jun 24 2020 | Duration: 1h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 45468024 | Bytes Rx: 15211356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170309 | Audit Session ID: 0a95072a299450005ef2dde2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170309 | Audit Session ID: 0a95072a299450005ef2dde2 | Security Group Tag: none | EasyVPN: 0 ||
Username: keerguru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.74 | Public IP: 106.198.27.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:22 IST Wed Jun 24 2020 | Duration: 1h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 601434995 | Bytes Rx: 74339151 | IP Addr: 10.149.233.74 | Public IP: 106.198.27.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:22 IST Wed Jun 24 2020 | Duration: 1h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 601434995 | Bytes Rx: 74339151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170310 | Audit Session ID: 0a95072a299460005ef2dde6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170310 | Audit Session ID: 0a95072a299460005ef2dde6 | Security Group Tag: none | EasyVPN: 0 ||
Username: BYerra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.177 | Public IP: 106.217.217.72 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:30:23 IST Wed Jun 24 2020 | Duration: 1h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 116272803 | Bytes Rx: 19604465 | IP Addr: 10.149.233.177 | Public IP: 106.217.217.72 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:30:23 IST Wed Jun 24 2020 | Duration: 1h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 116272803 | Bytes Rx: 19604465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170311 | Audit Session ID: 0a95072a299470005ef2dde7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170311 | Audit Session ID: 0a95072a299470005ef2dde7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SShajaha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.94 | Public IP: 157.50.120.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:25 IST Wed Jun 24 2020 | Duration: 1h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 84548627 | Bytes Rx: 20555069 | IP Addr: 10.149.233.94 | Public IP: 157.50.120.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:25 IST Wed Jun 24 2020 | Duration: 1h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 84548627 | Bytes Rx: 20555069 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170313 | Audit Session ID: 0a95072a299490005ef2dde9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170313 | Audit Session ID: 0a95072a299490005ef2dde9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Yinamdar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.179 | Public IP: 157.33.166.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:27 IST Wed Jun 24 2020 | Duration: 1h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 844409743 | Bytes Rx: 95005484 | IP Addr: 10.149.233.179 | Public IP: 157.33.166.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:27 IST Wed Jun 24 2020 | Duration: 1h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 844409743 | Bytes Rx: 95005484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170314 | Audit Session ID: 0a95072a2994a0005ef2ddeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 170314 | Audit Session ID: 0a95072a2994a0005ef2ddeb | Security Group Tag: none | EasyVPN: 0 ||
Username: paswamin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.181 | Public IP: 49.206.125.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:46 IST Wed Jun 24 2020 | Duration: 1h:29m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1012642226 | Bytes Rx: 73204299 | IP Addr: 10.149.233.181 | Public IP: 49.206.125.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:46 IST Wed Jun 24 2020 | Duration: 1h:29m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1012642226 | Bytes Rx: 73204299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170316 | Audit Session ID: 0a95072a2994c0005ef2ddfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 170316 | Audit Session ID: 0a95072a2994c0005ef2ddfe | Security Group Tag: none | EasyVPN: 0 ||
