sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: schadala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 106.51.166.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:19:30 IST Wed Jun 24 2020 | Duration: 0h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 101939151 | Bytes Rx: 14733271 | IP Addr: 10.149.233.90 | Public IP: 106.51.166.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:19:30 IST Wed Jun 24 2020 | Duration: 0h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 101939151 | Bytes Rx: 14733271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170264 | Audit Session ID: 0a95072a299180005ef2db5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 170264 | Audit Session ID: 0a95072a299180005ef2db5a | Security Group Tag: none | EasyVPN: 0 ||
Username: bhsriniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.148 | Public IP: 27.5.146.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:31 IST Wed Jun 24 2020 | Duration: 0h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 86022877 | Bytes Rx: 35233476 | IP Addr: 10.149.233.148 | Public IP: 27.5.146.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:31 IST Wed Jun 24 2020 | Duration: 0h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 86022877 | Bytes Rx: 35233476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170265 | Audit Session ID: 0a95072a299190005ef2db5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 170265 | Audit Session ID: 0a95072a299190005ef2db5b | Security Group Tag: none | EasyVPN: 0 ||
Username: TThiruna | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.144 | Public IP: 42.109.140.80 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:19:39 IST Wed Jun 24 2020 | Duration: 0h:42m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 20702527 | Bytes Rx: 6400234 | IP Addr: 10.149.233.144 | Public IP: 42.109.140.80 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:19:39 IST Wed Jun 24 2020 | Duration: 0h:42m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 20702527 | Bytes Rx: 6400234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170267 | Audit Session ID: 0a95072a2991b0005ef2db63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170267 | Audit Session ID: 0a95072a2991b0005ef2db63 | Security Group Tag: none | EasyVPN: 0 ||
Username: RYandala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.149 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:19:52 IST Wed Jun 24 2020 | Duration: 0h:42m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 112003604 | Bytes Rx: 14693523 | IP Addr: 10.149.233.149 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:19:52 IST Wed Jun 24 2020 | Duration: 0h:42m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 112003604 | Bytes Rx: 14693523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170268 | Audit Session ID: 0a95072a2991c0005ef2db70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170268 | Audit Session ID: 0a95072a2991c0005ef2db70 | Security Group Tag: none | EasyVPN: 0 ||
Username: DharArum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.151 | Public IP: 106.222.118.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 24 2020 | Duration: 0h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 232302645 | Bytes Rx: 28378735 | IP Addr: 10.149.233.151 | Public IP: 106.222.118.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 24 2020 | Duration: 0h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 232302645 | Bytes Rx: 28378735 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170269 | Audit Session ID: 0a95072a2991d0005ef2db78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170269 | Audit Session ID: 0a95072a2991d0005ef2db78 | Security Group Tag: none | EasyVPN: 0 ||
Username: avinhapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.152 | Public IP: 157.49.155.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:09 IST Wed Jun 24 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 76696690 | Bytes Rx: 9811700 | IP Addr: 10.149.233.152 | Public IP: 157.49.155.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:09 IST Wed Jun 24 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 76696690 | Bytes Rx: 9811700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170270 | Audit Session ID: 0a95072a2991e0005ef2db81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170270 | Audit Session ID: 0a95072a2991e0005ef2db81 | Security Group Tag: none | EasyVPN: 0 ||
Username: leticiad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.154 | Public IP: 171.77.153.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:09 IST Wed Jun 24 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 55541513 | Bytes Rx: 16175342 | IP Addr: 10.149.233.154 | Public IP: 171.77.153.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:09 IST Wed Jun 24 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 55541513 | Bytes Rx: 16175342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170271 | Audit Session ID: 0a95072a2991f0005ef2db81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170271 | Audit Session ID: 0a95072a2991f0005ef2db81 | Security Group Tag: none | EasyVPN: 0 ||
Username: KaShirsa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.153 | Public IP: 49.35.99.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:22 IST Wed Jun 24 2020 | Duration: 0h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 61874525 | Bytes Rx: 10930584 | IP Addr: 10.149.233.153 | Public IP: 49.35.99.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:22 IST Wed Jun 24 2020 | Duration: 0h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 61874525 | Bytes Rx: 10930584 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170272 | Audit Session ID: 0a95072a299200005ef2db8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170272 | Audit Session ID: 0a95072a299200005ef2db8e | Security Group Tag: none | EasyVPN: 0 ||
Username: BSekaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.156 | Public IP: 157.46.34.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:23 IST Wed Jun 24 2020 | Duration: 0h:42m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 36477557 | Bytes Rx: 10397809 | IP Addr: 10.149.233.156 | Public IP: 157.46.34.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:23 IST Wed Jun 24 2020 | Duration: 0h:42m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 36477557 | Bytes Rx: 10397809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170273 | Audit Session ID: 0a95072a299210005ef2db8f | Security Group Tag: none | EasyVPN: 0 |Session ID: 170273 | Audit Session ID: 0a95072a299210005ef2db8f | Security Group Tag: none | EasyVPN: 0 ||
Username: bbalasur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.155 | Public IP: 43.225.167.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:33 IST Wed Jun 24 2020 | Duration: 0h:41m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 26534467 | Bytes Rx: 8962173 | IP Addr: 10.149.233.155 | Public IP: 43.225.167.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:33 IST Wed Jun 24 2020 | Duration: 0h:41m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 26534467 | Bytes Rx: 8962173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170274 | Audit Session ID: 0a95072a299220005ef2db99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170274 | Audit Session ID: 0a95072a299220005ef2db99 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramoorth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.157 | Public IP: 157.46.34.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:41 IST Wed Jun 24 2020 | Duration: 0h:41m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 59437255 | Bytes Rx: 8854100 | IP Addr: 10.149.233.157 | Public IP: 157.46.34.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:41 IST Wed Jun 24 2020 | Duration: 0h:41m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 59437255 | Bytes Rx: 8854100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170275 | Audit Session ID: 0a95072a299230005ef2dba1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170275 | Audit Session ID: 0a95072a299230005ef2dba1 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmoorthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.158 | Public IP: 27.5.226.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:45 IST Wed Jun 24 2020 | Duration: 0h:41m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 15606595 | Bytes Rx: 2594583 | IP Addr: 10.149.233.158 | Public IP: 27.5.226.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:45 IST Wed Jun 24 2020 | Duration: 0h:41m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 15606595 | Bytes Rx: 2594583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170276 | Audit Session ID: 0a95072a299240005ef2dba5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170276 | Audit Session ID: 0a95072a299240005ef2dba5 | Security Group Tag: none | EasyVPN: 0 ||
Username: adshukla | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.160 | Public IP: 14.96.95.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:48 IST Wed Jun 24 2020 | Duration: 0h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 452085142 | Bytes Rx: 22927755 | IP Addr: 10.149.233.160 | Public IP: 14.96.95.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:48 IST Wed Jun 24 2020 | Duration: 0h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 452085142 | Bytes Rx: 22927755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170277 | Audit Session ID: 0a95072a299250005ef2dba8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170277 | Audit Session ID: 0a95072a299250005ef2dba8 | Security Group Tag: none | EasyVPN: 0 ||
Username: malavram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.159 | Public IP: 122.178.88.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:48 IST Wed Jun 24 2020 | Duration: 0h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 66658585 | Bytes Rx: 1085961609 | IP Addr: 10.149.233.159 | Public IP: 122.178.88.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:48 IST Wed Jun 24 2020 | Duration: 0h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 66658585 | Bytes Rx: 1085961609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170278 | Audit Session ID: 0a95072a299260005ef2dba8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170278 | Audit Session ID: 0a95072a299260005ef2dba8 | Security Group Tag: none | EasyVPN: 0 ||
Username: muhammed.aslam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.162 | Public IP: 42.106.212.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:59 IST Wed Jun 24 2020 | Duration: 0h:41m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 56878072 | Bytes Rx: 21809465 | IP Addr: 10.149.233.162 | Public IP: 42.106.212.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:59 IST Wed Jun 24 2020 | Duration: 0h:41m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 56878072 | Bytes Rx: 21809465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170279 | Audit Session ID: 0a95072a299270005ef2dbb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170279 | Audit Session ID: 0a95072a299270005ef2dbb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: tseelam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.161 | Public IP: 223.227.111.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 0h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 78085007 | Bytes Rx: 10364203 | IP Addr: 10.149.233.161 | Public IP: 223.227.111.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 0h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 78085007 | Bytes Rx: 10364203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170280 | Audit Session ID: 0a95072a299280005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170280 | Audit Session ID: 0a95072a299280005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: DMahamun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.163 | Public IP: 42.107.80.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 0h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 54566918 | Bytes Rx: 8096934 | IP Addr: 10.149.233.163 | Public IP: 42.107.80.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:00 IST Wed Jun 24 2020 | Duration: 0h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 54566918 | Bytes Rx: 8096934 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170281 | Audit Session ID: 0a95072a299290005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170281 | Audit Session ID: 0a95072a299290005ef2dbb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARUSARAV | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.164 | Public IP: 115.97.12.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:05 IST Wed Jun 24 2020 | Duration: 0h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 26360378 | Bytes Rx: 9601585 | IP Addr: 10.149.233.164 | Public IP: 115.97.12.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:05 IST Wed Jun 24 2020 | Duration: 0h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 26360378 | Bytes Rx: 9601585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170282 | Audit Session ID: 0a95072a2992a0005ef2dbb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170282 | Audit Session ID: 0a95072a2992a0005ef2dbb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mkadiri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.165 | Public IP: 157.44.78.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Wed Jun 24 2020 | Duration: 0h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 70620921 | Bytes Rx: 15931307 | IP Addr: 10.149.233.165 | Public IP: 157.44.78.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Wed Jun 24 2020 | Duration: 0h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 70620921 | Bytes Rx: 15931307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170283 | Audit Session ID: 0a95072a2992b0005ef2dbba | Security Group Tag: none | EasyVPN: 0 |Session ID: 170283 | Audit Session ID: 0a95072a2992b0005ef2dbba | Security Group Tag: none | EasyVPN: 0 ||
Username: Bvelayut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 49.207.131.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:26 IST Wed Jun 24 2020 | Duration: 0h:40m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 19791939 | Bytes Rx: 4523649 | IP Addr: 10.149.233.166 | Public IP: 49.207.131.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:26 IST Wed Jun 24 2020 | Duration: 0h:40m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 19791939 | Bytes Rx: 4523649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170285 | Audit Session ID: 0a95072a2992d0005ef2dbce | Security Group Tag: none | EasyVPN: 0 |Session ID: 170285 | Audit Session ID: 0a95072a2992d0005ef2dbce | Security Group Tag: none | EasyVPN: 0 ||
