sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 |Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 ||
Username: varapras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 124.123.161.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:41 IST Mon Jun 15 2020 | Duration: 0h:25m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 24271501 | Bytes Rx: 26536852 | IP Addr: 10.149.232.70 | Public IP: 124.123.161.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:41 IST Mon Jun 15 2020 | Duration: 0h:25m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 24271501 | Bytes Rx: 26536852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151702 | Audit Session ID: 0a95072a250960005ee6f359 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151702 | Audit Session ID: 0a95072a250960005ee6f359 | Security Group Tag: none | EasyVPN: 0 ||
Username: rgajapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.71 | Public IP: 157.50.184.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:43 IST Mon Jun 15 2020 | Duration: 0h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 498466126 | Bytes Rx: 32373000 | IP Addr: 10.149.232.71 | Public IP: 157.50.184.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:43 IST Mon Jun 15 2020 | Duration: 0h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 498466126 | Bytes Rx: 32373000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151703 | Audit Session ID: 0a95072a250970005ee6f35b | Security Group Tag: none | EasyVPN: 0 |Session ID: 151703 | Audit Session ID: 0a95072a250970005ee6f35b | Security Group Tag: none | EasyVPN: 0 ||
Username: sankar.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.72 | Public IP: 122.174.126.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:43 IST Mon Jun 15 2020 | Duration: 0h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 21264279 | Bytes Rx: 6250767 | IP Addr: 10.149.232.72 | Public IP: 122.174.126.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:43 IST Mon Jun 15 2020 | Duration: 0h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 21264279 | Bytes Rx: 6250767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151704 | Audit Session ID: 0a95072a250980005ee6f35b | Security Group Tag: none | EasyVPN: 0 |Session ID: 151704 | Audit Session ID: 0a95072a250980005ee6f35b | Security Group Tag: none | EasyVPN: 0 ||
Username: ehussain | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 117.249.174.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:53 IST Mon Jun 15 2020 | Duration: 0h:25m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 347485875 | Bytes Rx: 17629346 | IP Addr: 10.149.232.73 | Public IP: 117.249.174.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:53 IST Mon Jun 15 2020 | Duration: 0h:25m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 347485875 | Bytes Rx: 17629346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151705 | Audit Session ID: 0a95072a250990005ee6f365 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151705 | Audit Session ID: 0a95072a250990005ee6f365 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsakkara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.74 | Public IP: 106.198.84.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:57 IST Mon Jun 15 2020 | Duration: 0h:25m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 29420358 | Bytes Rx: 9871602 | IP Addr: 10.149.232.74 | Public IP: 106.198.84.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:57 IST Mon Jun 15 2020 | Duration: 0h:25m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 29420358 | Bytes Rx: 9871602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151706 | Audit Session ID: 0a95072a2509a0005ee6f369 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151706 | Audit Session ID: 0a95072a2509a0005ee6f369 | Security Group Tag: none | EasyVPN: 0 ||
Username: manukuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.75 | Public IP: 106.215.224.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:06 IST Mon Jun 15 2020 | Duration: 0h:25m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33337421 | Bytes Rx: 12096693 | IP Addr: 10.149.232.75 | Public IP: 106.215.224.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:06 IST Mon Jun 15 2020 | Duration: 0h:25m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33337421 | Bytes Rx: 12096693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151708 | Audit Session ID: 0a95072a2509c0005ee6f372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151708 | Audit Session ID: 0a95072a2509c0005ee6f372 | Security Group Tag: none | EasyVPN: 0 ||
Username: RoSakpal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 157.33.169.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:11 IST Mon Jun 15 2020 | Duration: 0h:25m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 50063007 | Bytes Rx: 9687356 | IP Addr: 10.149.232.76 | Public IP: 157.33.169.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:11 IST Mon Jun 15 2020 | Duration: 0h:25m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 50063007 | Bytes Rx: 9687356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151709 | Audit Session ID: 0a95072a2509d0005ee6f377 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151709 | Audit Session ID: 0a95072a2509d0005ee6f377 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohmohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.77 | Public IP: 106.198.84.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:44 IST Mon Jun 15 2020 | Duration: 0h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 43844959 | Bytes Rx: 3785665 | IP Addr: 10.149.232.77 | Public IP: 106.198.84.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:44 IST Mon Jun 15 2020 | Duration: 0h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 43844959 | Bytes Rx: 3785665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151711 | Audit Session ID: 0a95072a2509f0005ee6f398 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151711 | Audit Session ID: 0a95072a2509f0005ee6f398 | Security Group Tag: none | EasyVPN: 0 ||
Username: msabbise | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.80 | Public IP: 157.44.65.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:46 IST Mon Jun 15 2020 | Duration: 0h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7585508 | Bytes Rx: 2406486 | IP Addr: 10.149.232.80 | Public IP: 157.44.65.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:46 IST Mon Jun 15 2020 | Duration: 0h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7585508 | Bytes Rx: 2406486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151712 | Audit Session ID: 0a95072a250a00005ee6f39a | Security Group Tag: none | EasyVPN: 0 |Session ID: 151712 | Audit Session ID: 0a95072a250a00005ee6f39a | Security Group Tag: none | EasyVPN: 0 ||
Username: PKarmuki | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.78 | Public IP: 223.182.218.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:54 IST Mon Jun 15 2020 | Duration: 0h:24m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 35274852 | Bytes Rx: 5812911 | IP Addr: 10.149.232.78 | Public IP: 223.182.218.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:54 IST Mon Jun 15 2020 | Duration: 0h:24m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 35274852 | Bytes Rx: 5812911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151714 | Audit Session ID: 0a95072a250a20005ee6f3a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151714 | Audit Session ID: 0a95072a250a20005ee6f3a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sugasubr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 115.97.54.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:02 IST Mon Jun 15 2020 | Duration: 0h:24m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 70330319 | Bytes Rx: 11591958 | IP Addr: 10.149.232.79 | Public IP: 115.97.54.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:02 IST Mon Jun 15 2020 | Duration: 0h:24m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 70330319 | Bytes Rx: 11591958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151715 | Audit Session ID: 0a95072a250a30005ee6f3aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 151715 | Audit Session ID: 0a95072a250a30005ee6f3aa | Security Group Tag: none | EasyVPN: 0 ||
Username: senthils | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.81 | Public IP: 182.65.36.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:34 IST Mon Jun 15 2020 | Duration: 0h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 16985295 | Bytes Rx: 11629159 | IP Addr: 10.149.232.81 | Public IP: 182.65.36.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:34 IST Mon Jun 15 2020 | Duration: 0h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 16985295 | Bytes Rx: 11629159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151716 | Audit Session ID: 0a95072a250a40005ee6f3ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 151716 | Audit Session ID: 0a95072a250a40005ee6f3ca | Security Group Tag: none | EasyVPN: 0 ||
Username: asmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 157.50.191.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:31 IST Mon Jun 15 2020 | Duration: 0h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 19243648 | Bytes Rx: 12211492 | IP Addr: 10.149.232.82 | Public IP: 157.50.191.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:31 IST Mon Jun 15 2020 | Duration: 0h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 19243648 | Bytes Rx: 12211492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151718 | Audit Session ID: 0a95072a250a60005ee6f403 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151718 | Audit Session ID: 0a95072a250a60005ee6f403 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksangle | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.223 | Public IP: 103.109.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:44 IST Mon Jun 15 2020 | Duration: 0h:19m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 29643421 | Bytes Rx: 3732035 | IP Addr: 10.149.233.223 | Public IP: 103.109.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:44 IST Mon Jun 15 2020 | Duration: 0h:19m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 29643421 | Bytes Rx: 3732035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151723 | Audit Session ID: 0a95072a250ab0005ee6f4c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151723 | Audit Session ID: 0a95072a250ab0005ee6f4c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: govindarajan.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.83 | Public IP: 171.60.225.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Mon Jun 15 2020 | Duration: 0h:19m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 7112831 | Bytes Rx: 3537360 | IP Addr: 10.149.232.83 | Public IP: 171.60.225.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Mon Jun 15 2020 | Duration: 0h:19m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 7112831 | Bytes Rx: 3537360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151725 | Audit Session ID: 0a95072a250ad0005ee6f4dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 151725 | Audit Session ID: 0a95072a250ad0005ee6f4dd | Security Group Tag: none | EasyVPN: 0 ||
Username: tkgangaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.84 | Public IP: 42.108.245.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:11 IST Mon Jun 15 2020 | Duration: 0h:19m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 49692867 | Bytes Rx: 8681771 | IP Addr: 10.149.232.84 | Public IP: 42.108.245.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:11 IST Mon Jun 15 2020 | Duration: 0h:19m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 49692867 | Bytes Rx: 8681771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151726 | Audit Session ID: 0a95072a250ae0005ee6f4df | Security Group Tag: none | EasyVPN: 0 |Session ID: 151726 | Audit Session ID: 0a95072a250ae0005ee6f4df | Security Group Tag: none | EasyVPN: 0 ||
Username: VAundhek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.88 | Public IP: 182.69.239.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:11 IST Mon Jun 15 2020 | Duration: 0h:19m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 30863005 | Bytes Rx: 6222388 | IP Addr: 10.149.232.88 | Public IP: 182.69.239.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:11 IST Mon Jun 15 2020 | Duration: 0h:19m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 30863005 | Bytes Rx: 6222388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151727 | Audit Session ID: 0a95072a250af0005ee6f4df | Security Group Tag: none | EasyVPN: 0 |Session ID: 151727 | Audit Session ID: 0a95072a250af0005ee6f4df | Security Group Tag: none | EasyVPN: 0 ||
Username: sankram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.85 | Public IP: 157.46.30.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:17 IST Mon Jun 15 2020 | Duration: 0h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 86157941 | Bytes Rx: 14106105 | IP Addr: 10.149.232.85 | Public IP: 157.46.30.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:17 IST Mon Jun 15 2020 | Duration: 0h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 86157941 | Bytes Rx: 14106105 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151728 | Audit Session ID: 0a95072a250b00005ee6f4e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151728 | Audit Session ID: 0a95072a250b00005ee6f4e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: VOrpe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 123.201.100.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:18 IST Mon Jun 15 2020 | Duration: 0h:19m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 3166344 | Bytes Rx: 7169186 | IP Addr: 10.149.232.87 | Public IP: 123.201.100.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:18 IST Mon Jun 15 2020 | Duration: 0h:19m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 3166344 | Bytes Rx: 7169186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151729 | Audit Session ID: 0a95072a250b10005ee6f4e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151729 | Audit Session ID: 0a95072a250b10005ee6f4e6 | Security Group Tag: none | EasyVPN: 0 ||
