sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: BHaribab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.227 | Public IP: 106.208.98.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:22 IST Fri Jun 5 2020 | Duration: 2h:20m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 103173448 | Bytes Rx: 16652097 | IP Addr: 10.149.241.227 | Public IP: 106.208.98.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:22 IST Fri Jun 5 2020 | Duration: 2h:20m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 103173448 | Bytes Rx: 16652097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135589 | Audit Session ID: 0a95072a211a50005ed9f146 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135589 | Audit Session ID: 0a95072a211a50005ed9f146 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirubab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.231 | Public IP: 60.243.42.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:27 IST Fri Jun 5 2020 | Duration: 2h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 61531460 | Bytes Rx: 12083651 | IP Addr: 10.149.241.231 | Public IP: 60.243.42.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:27 IST Fri Jun 5 2020 | Duration: 2h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 61531460 | Bytes Rx: 12083651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135591 | Audit Session ID: 0a95072a211a70005ed9f14b | Security Group Tag: none | EasyVPN: 0 |Session ID: 135591 | Audit Session ID: 0a95072a211a70005ed9f14b | Security Group Tag: none | EasyVPN: 0 ||
Username: Suvijaya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.233 | Public IP: 157.46.72.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:44 IST Fri Jun 5 2020 | Duration: 2h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 44852236 | Bytes Rx: 18336006 | IP Addr: 10.149.241.233 | Public IP: 157.46.72.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:44 IST Fri Jun 5 2020 | Duration: 2h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 44852236 | Bytes Rx: 18336006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135594 | Audit Session ID: 0a95072a211aa0005ed9f15c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135594 | Audit Session ID: 0a95072a211aa0005ed9f15c | Security Group Tag: none | EasyVPN: 0 ||
Username: VenkaSri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.232 | Public IP: 157.50.236.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:44 IST Fri Jun 5 2020 | Duration: 2h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 47745315 | Bytes Rx: 25924741 | IP Addr: 10.149.241.232 | Public IP: 157.50.236.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:44 IST Fri Jun 5 2020 | Duration: 2h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 47745315 | Bytes Rx: 25924741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135595 | Audit Session ID: 0a95072a211ab0005ed9f15c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135595 | Audit Session ID: 0a95072a211ab0005ed9f15c | Security Group Tag: none | EasyVPN: 0 ||
Username: LVashist | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 106.215.243.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:52 IST Fri Jun 5 2020 | Duration: 2h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 363613712 | Bytes Rx: 86641578 | IP Addr: 10.149.233.32 | Public IP: 106.215.243.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:52 IST Fri Jun 5 2020 | Duration: 2h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 363613712 | Bytes Rx: 86641578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135596 | Audit Session ID: 0a95072a211ac0005ed9f164 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135596 | Audit Session ID: 0a95072a211ac0005ed9f164 | Security Group Tag: none | EasyVPN: 0 ||
Username: vravi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.234 | Public IP: 157.50.199.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:13 IST Fri Jun 5 2020 | Duration: 2h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 78138546 | Bytes Rx: 22962922 | IP Addr: 10.149.241.234 | Public IP: 157.50.199.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:13 IST Fri Jun 5 2020 | Duration: 2h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 78138546 | Bytes Rx: 22962922 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135598 | Audit Session ID: 0a95072a211ae0005ed9f179 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135598 | Audit Session ID: 0a95072a211ae0005ed9f179 | Security Group Tag: none | EasyVPN: 0 ||
Username: lkarnam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 49.207.141.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:44 IST Fri Jun 5 2020 | Duration: 2h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 73013065 | Bytes Rx: 28023014 | IP Addr: 10.149.233.93 | Public IP: 49.207.141.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:44 IST Fri Jun 5 2020 | Duration: 2h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 73013065 | Bytes Rx: 28023014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135600 | Audit Session ID: 0a95072a211b00005ed9f198 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135600 | Audit Session ID: 0a95072a211b00005ed9f198 | Security Group Tag: none | EasyVPN: 0 ||
Username: jissjose | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.29 | Public IP: 123.201.54.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:09 IST Fri Jun 5 2020 | Duration: 2h:16m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 100926677 | Bytes Rx: 29092359 | IP Addr: 10.149.233.29 | Public IP: 123.201.54.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:09 IST Fri Jun 5 2020 | Duration: 2h:16m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 100926677 | Bytes Rx: 29092359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135601 | Audit Session ID: 0a95072a211b10005ed9f229 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135601 | Audit Session ID: 0a95072a211b10005ed9f229 | Security Group Tag: none | EasyVPN: 0 ||
Username: rarajan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.207 | Public IP: 223.228.133.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:17 IST Fri Jun 5 2020 | Duration: 2h:16m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 302901816 | Bytes Rx: 28009232 | IP Addr: 10.149.232.207 | Public IP: 223.228.133.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:17 IST Fri Jun 5 2020 | Duration: 2h:16m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 302901816 | Bytes Rx: 28009232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135603 | Audit Session ID: 0a95072a211b30005ed9f231 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135603 | Audit Session ID: 0a95072a211b30005ed9f231 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.209 | Public IP: 202.160.147.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:29 IST Fri Jun 5 2020 | Duration: 2h:16m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 125338306 | Bytes Rx: 81656291 | IP Addr: 10.149.241.209 | Public IP: 202.160.147.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:29 IST Fri Jun 5 2020 | Duration: 2h:16m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 125338306 | Bytes Rx: 81656291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135604 | Audit Session ID: 0a95072a211b40005ed9f23d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135604 | Audit Session ID: 0a95072a211b40005ed9f23d | Security Group Tag: none | EasyVPN: 0 ||
Username: swselvar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.229 | Public IP: 157.46.55.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:00 IST Fri Jun 5 2020 | Duration: 2h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2431306974 | Bytes Rx: 77802771 | IP Addr: 10.149.241.229 | Public IP: 157.46.55.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:00 IST Fri Jun 5 2020 | Duration: 2h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2431306974 | Bytes Rx: 77802771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135605 | Audit Session ID: 0a95072a211b50005ed9f25c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135605 | Audit Session ID: 0a95072a211b50005ed9f25c | Security Group Tag: none | EasyVPN: 0 ||
Username: syhasan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.237 | Public IP: 182.65.215.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:08 IST Fri Jun 5 2020 | Duration: 2h:15m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 59860942 | Bytes Rx: 18480596 | IP Addr: 10.149.241.237 | Public IP: 182.65.215.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:08 IST Fri Jun 5 2020 | Duration: 2h:15m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 59860942 | Bytes Rx: 18480596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135606 | Audit Session ID: 0a95072a211b60005ed9f264 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135606 | Audit Session ID: 0a95072a211b60005ed9f264 | Security Group Tag: none | EasyVPN: 0 ||
Username: karthik.vignesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.236 | Public IP: 157.51.199.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:11 IST Fri Jun 5 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 97846729 | Bytes Rx: 27943526 | IP Addr: 10.149.241.236 | Public IP: 157.51.199.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:11 IST Fri Jun 5 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 97846729 | Bytes Rx: 27943526 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135607 | Audit Session ID: 0a95072a211b70005ed9f267 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135607 | Audit Session ID: 0a95072a211b70005ed9f267 | Security Group Tag: none | EasyVPN: 0 ||
Username: sradhakr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.238 | Public IP: 49.205.78.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:58 IST Fri Jun 5 2020 | Duration: 2h:14m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 73539788 | Bytes Rx: 39833803 | IP Addr: 10.149.241.238 | Public IP: 49.205.78.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:58 IST Fri Jun 5 2020 | Duration: 2h:14m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 73539788 | Bytes Rx: 39833803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135610 | Audit Session ID: 0a95072a211ba0005ed9f296 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135610 | Audit Session ID: 0a95072a211ba0005ed9f296 | Security Group Tag: none | EasyVPN: 0 ||
Username: agobu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.239 | Public IP: 171.60.195.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:59 IST Fri Jun 5 2020 | Duration: 2h:14m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 263160754 | Bytes Rx: 20856525 | IP Addr: 10.149.241.239 | Public IP: 171.60.195.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:59 IST Fri Jun 5 2020 | Duration: 2h:14m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 263160754 | Bytes Rx: 20856525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135611 | Audit Session ID: 0a95072a211bb0005ed9f297 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135611 | Audit Session ID: 0a95072a211bb0005ed9f297 | Security Group Tag: none | EasyVPN: 0 ||
Username: aporamas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.240 | Public IP: 27.5.211.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:22 IST Fri Jun 5 2020 | Duration: 2h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 49742939 | Bytes Rx: 22382173 | IP Addr: 10.149.241.240 | Public IP: 27.5.211.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:22 IST Fri Jun 5 2020 | Duration: 2h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 49742939 | Bytes Rx: 22382173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135612 | Audit Session ID: 0a95072a211bc0005ed9f2ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 135612 | Audit Session ID: 0a95072a211bc0005ed9f2ae | Security Group Tag: none | EasyVPN: 0 ||
Username: sparamas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.241.243 | Public IP: 106.208.18.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:35 IST Fri Jun 5 2020 | Duration: 2h:14m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42083081 | Bytes Rx: 21391469 | IP Addr: 10.149.241.243 | Public IP: 106.208.18.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:35 IST Fri Jun 5 2020 | Duration: 2h:14m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42083081 | Bytes Rx: 21391469 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135615 | Audit Session ID: 0a95072a211bf0005ed9f2bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 135615 | Audit Session ID: 0a95072a211bf0005ed9f2bb | Security Group Tag: none | EasyVPN: 0 ||
Username: KumMano | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.244 | Public IP: 157.51.196.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:38 IST Fri Jun 5 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 59357695 | Bytes Rx: 45187774 | IP Addr: 10.149.241.244 | Public IP: 157.51.196.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:38 IST Fri Jun 5 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 59357695 | Bytes Rx: 45187774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135616 | Audit Session ID: 0a95072a211c00005ed9f2be | Security Group Tag: none | EasyVPN: 0 |Session ID: 135616 | Audit Session ID: 0a95072a211c00005ed9f2be | Security Group Tag: none | EasyVPN: 0 ||
Username: MuthSolv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.245 | Public IP: 157.51.246.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:54 IST Fri Jun 5 2020 | Duration: 2h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 76990659 | Bytes Rx: 35069561 | IP Addr: 10.149.241.245 | Public IP: 157.51.246.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:54 IST Fri Jun 5 2020 | Duration: 2h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 76990659 | Bytes Rx: 35069561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135617 | Audit Session ID: 0a95072a211c10005ed9f2ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 135617 | Audit Session ID: 0a95072a211c10005ed9f2ce | Security Group Tag: none | EasyVPN: 0 ||
