sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: Jsheeba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.199 | Public IP: 157.46.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:10 IST Sat May 30 2020 | Duration: 1h:40m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 67996196 | Bytes Rx: 16082571 | IP Addr: 10.149.233.199 | Public IP: 157.46.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:10 IST Sat May 30 2020 | Duration: 1h:40m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 67996196 | Bytes Rx: 16082571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124166 | Audit Session ID: 0a95072a1e5060005ed1fb1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124166 | Audit Session ID: 0a95072a1e5060005ed1fb1a | Security Group Tag: none | EasyVPN: 0 ||
Username: sompraka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.201 | Public IP: 122.174.219.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:35 IST Sat May 30 2020 | Duration: 1h:39m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 173544167 | Bytes Rx: 483303595 | IP Addr: 10.149.233.201 | Public IP: 122.174.219.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:35 IST Sat May 30 2020 | Duration: 1h:39m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 173544167 | Bytes Rx: 483303595 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124168 | Audit Session ID: 0a95072a1e5080005ed1fb33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124168 | Audit Session ID: 0a95072a1e5080005ed1fb33 | Security Group Tag: none | EasyVPN: 0 ||
Username: rdevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 157.50.13.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:36 IST Sat May 30 2020 | Duration: 1h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 46343989 | Bytes Rx: 18383368 | IP Addr: 10.149.233.202 | Public IP: 157.50.13.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:36 IST Sat May 30 2020 | Duration: 1h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 46343989 | Bytes Rx: 18383368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124169 | Audit Session ID: 0a95072a1e5090005ed1fb34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124169 | Audit Session ID: 0a95072a1e5090005ed1fb34 | Security Group Tag: none | EasyVPN: 0 ||
Username: AntaSaha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.235 | Public IP: 223.191.23.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:00 IST Sat May 30 2020 | Duration: 1h:39m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 99819572 | Bytes Rx: 18765910 | IP Addr: 10.149.232.235 | Public IP: 223.191.23.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:00 IST Sat May 30 2020 | Duration: 1h:39m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 99819572 | Bytes Rx: 18765910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124170 | Audit Session ID: 0a95072a1e50a0005ed1fb4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124170 | Audit Session ID: 0a95072a1e50a0005ed1fb4c | Security Group Tag: none | EasyVPN: 0 ||
Username: kavigane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 157.50.95.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:20 IST Sat May 30 2020 | Duration: 1h:38m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 48222788 | Bytes Rx: 21140034 | IP Addr: 10.149.232.243 | Public IP: 157.50.95.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:20 IST Sat May 30 2020 | Duration: 1h:38m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 48222788 | Bytes Rx: 21140034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124172 | Audit Session ID: 0a95072a1e50c0005ed1fb60 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124172 | Audit Session ID: 0a95072a1e50c0005ed1fb60 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsenthil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 157.46.99.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:49 IST Sat May 30 2020 | Duration: 1h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 24122400 | Bytes Rx: 7273043 | IP Addr: 10.149.232.244 | Public IP: 157.46.99.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:49 IST Sat May 30 2020 | Duration: 1h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 24122400 | Bytes Rx: 7273043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124174 | Audit Session ID: 0a95072a1e50e0005ed1fb7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124174 | Audit Session ID: 0a95072a1e50e0005ed1fb7d | Security Group Tag: none | EasyVPN: 0 ||
Username: gmarimut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.246 | Public IP: 106.198.74.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:45 IST Sat May 30 2020 | Duration: 1h:37m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 102001320 | Bytes Rx: 21979472 | IP Addr: 10.149.232.246 | Public IP: 106.198.74.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:45 IST Sat May 30 2020 | Duration: 1h:37m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 102001320 | Bytes Rx: 21979472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124176 | Audit Session ID: 0a95072a1e5100005ed1fbb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124176 | Audit Session ID: 0a95072a1e5100005ed1fbb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: mahendl | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 223.228.151.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:23 IST Sat May 30 2020 | Duration: 1h:32m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 266679076 | Bytes Rx: 60366836 | IP Addr: 10.149.232.190 | Public IP: 223.228.151.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:23 IST Sat May 30 2020 | Duration: 1h:32m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 266679076 | Bytes Rx: 60366836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124180 | Audit Session ID: 0a95072a1e5140005ed1fccb | Security Group Tag: none | EasyVPN: 0 |Session ID: 124180 | Audit Session ID: 0a95072a1e5140005ed1fccb | Security Group Tag: none | EasyVPN: 0 ||
Username: srsreeni | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 117.193.246.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:42 IST Sat May 30 2020 | Duration: 1h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 35686680 | Bytes Rx: 17975896 | IP Addr: 10.149.232.196 | Public IP: 117.193.246.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:42 IST Sat May 30 2020 | Duration: 1h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 35686680 | Bytes Rx: 17975896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124182 | Audit Session ID: 0a95072a1e5160005ed1fcde | Security Group Tag: none | EasyVPN: 0 |Session ID: 124182 | Audit Session ID: 0a95072a1e5160005ed1fcde | Security Group Tag: none | EasyVPN: 0 ||
Username: prer | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.247 | Public IP: 157.46.55.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:21 IST Sat May 30 2020 | Duration: 1h:26m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 31434895 | Bytes Rx: 8171691 | IP Addr: 10.149.232.247 | Public IP: 157.46.55.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:21 IST Sat May 30 2020 | Duration: 1h:26m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 31434895 | Bytes Rx: 8171691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124185 | Audit Session ID: 0a95072a1e5190005ed1fe31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124185 | Audit Session ID: 0a95072a1e5190005ed1fe31 | Security Group Tag: none | EasyVPN: 0 ||
Username: mramasam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.214 | Public IP: 49.207.137.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:33 IST Sat May 30 2020 | Duration: 1h:24m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 20334588 | Bytes Rx: 12716797 | IP Addr: 10.149.232.214 | Public IP: 49.207.137.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:33 IST Sat May 30 2020 | Duration: 1h:24m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 20334588 | Bytes Rx: 12716797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124192 | Audit Session ID: 0a95072a1e5200005ed1feb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124192 | Audit Session ID: 0a95072a1e5200005ed1feb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Anilnair | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.216 | Public IP: 137.97.84.42 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:05:38 IST Sat May 30 2020 | Duration: 1h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 16065325 | Bytes Rx: 9589355 | IP Addr: 10.149.232.216 | Public IP: 137.97.84.42 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:05:38 IST Sat May 30 2020 | Duration: 1h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 16065325 | Bytes Rx: 9589355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124193 | Audit Session ID: 0a95072a1e5210005ed1feba | Security Group Tag: none | EasyVPN: 0 |Session ID: 124193 | Audit Session ID: 0a95072a1e5210005ed1feba | Security Group Tag: none | EasyVPN: 0 ||
Username: gowtmanr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.253 | Public IP: 157.50.36.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 14109431 | Bytes Rx: 12185706 | IP Addr: 10.149.232.253 | Public IP: 157.50.36.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 14109431 | Bytes Rx: 12185706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124195 | Audit Session ID: 0a95072a1e5230005ed1feca | Security Group Tag: none | EasyVPN: 0 |Session ID: 124195 | Audit Session ID: 0a95072a1e5230005ed1feca | Security Group Tag: none | EasyVPN: 0 ||
Username: shankarg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.234 | Public IP: 60.243.38.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:27 IST Sat May 30 2020 | Duration: 1h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 107174032 | Bytes Rx: 24791537 | IP Addr: 10.149.232.234 | Public IP: 60.243.38.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:27 IST Sat May 30 2020 | Duration: 1h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 107174032 | Bytes Rx: 24791537 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124196 | Audit Session ID: 0a95072a1e5240005ed1feeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 124196 | Audit Session ID: 0a95072a1e5240005ed1feeb | Security Group Tag: none | EasyVPN: 0 ||
Username: Aritram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 42.110.164.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:56 IST Sat May 30 2020 | Duration: 1h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 66596933 | Bytes Rx: 25715961 | IP Addr: 10.149.232.201 | Public IP: 42.110.164.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:56 IST Sat May 30 2020 | Duration: 1h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 66596933 | Bytes Rx: 25715961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124201 | Audit Session ID: 0a95072a1e5290005ed1ff80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124201 | Audit Session ID: 0a95072a1e5290005ed1ff80 | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.2 | Public IP: 106.193.155.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:51 IST Sat May 30 2020 | Duration: 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 143000545 | Bytes Rx: 24523154 | IP Addr: 10.149.233.2 | Public IP: 106.193.155.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:51 IST Sat May 30 2020 | Duration: 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 143000545 | Bytes Rx: 24523154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124205 | Audit Session ID: 0a95072a1e52d0005ed1ffb7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124205 | Audit Session ID: 0a95072a1e52d0005ed1ffb7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmarwah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.200 | Public IP: 103.248.172.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:33 IST Sat May 30 2020 | Duration: 1h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 26485380 | Bytes Rx: 8089927 | IP Addr: 10.149.233.200 | Public IP: 103.248.172.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:33 IST Sat May 30 2020 | Duration: 1h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 26485380 | Bytes Rx: 8089927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124208 | Audit Session ID: 0a95072a1e5300005ed2001d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124208 | Audit Session ID: 0a95072a1e5300005ed2001d | Security Group Tag: none | EasyVPN: 0 ||
Username: Mgovinda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.204 | Public IP: 157.51.79.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:14 IST Sat May 30 2020 | Duration: 1h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 92177486 | Bytes Rx: 10888106 | IP Addr: 10.149.233.204 | Public IP: 157.51.79.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:14 IST Sat May 30 2020 | Duration: 1h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 92177486 | Bytes Rx: 10888106 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124210 | Audit Session ID: 0a95072a1e5320005ed20046 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124210 | Audit Session ID: 0a95072a1e5320005ed20046 | Security Group Tag: none | EasyVPN: 0 ||
Username: pavmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.205 | Public IP: 106.197.170.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:26 IST Sat May 30 2020 | Duration: 1h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 26096024 | Bytes Rx: 15651342 | IP Addr: 10.149.233.205 | Public IP: 106.197.170.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:26 IST Sat May 30 2020 | Duration: 1h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 26096024 | Bytes Rx: 15651342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124211 | Audit Session ID: 0a95072a1e5330005ed20052 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124211 | Audit Session ID: 0a95072a1e5330005ed20052 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbisen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.3 | Public IP: 157.34.80.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Sat May 30 2020 | Duration: 1h:13m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5741827 | Bytes Rx: 3076841 | IP Addr: 10.149.233.3 | Public IP: 157.34.80.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Sat May 30 2020 | Duration: 1h:13m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5741827 | Bytes Rx: 3076841 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124216 | Audit Session ID: 0a95072a1e5380005ed2015e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124216 | Audit Session ID: 0a95072a1e5380005ed2015e | Security Group Tag: none | EasyVPN: 0 ||
