sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smaniyan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 ||
Username: sarmilar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.230 | Public IP: 103.78.159.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 12 2020 | Duration: 0h:52m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 95312154 | Bytes Rx: 23067483 | IP Addr: 10.149.233.230 | Public IP: 103.78.159.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 12 2020 | Duration: 0h:52m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 95312154 | Bytes Rx: 23067483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148115 | Audit Session ID: 0a95072a242930005ee3078d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148115 | Audit Session ID: 0a95072a242930005ee3078d | Security Group Tag: none | EasyVPN: 0 ||
Username: akalimut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.232 | Public IP: 157.51.123.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:52 IST Fri Jun 12 2020 | Duration: 0h:52m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 16695057 | Bytes Rx: 7961359 | IP Addr: 10.149.233.232 | Public IP: 157.51.123.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:52 IST Fri Jun 12 2020 | Duration: 0h:52m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 16695057 | Bytes Rx: 7961359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148116 | Audit Session ID: 0a95072a242940005ee30790 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148116 | Audit Session ID: 0a95072a242940005ee30790 | Security Group Tag: none | EasyVPN: 0 ||
Username: punish.chawla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.233 | Public IP: 120.56.98.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:53 IST Fri Jun 12 2020 | Duration: 0h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 91247255 | Bytes Rx: 11677428 | IP Addr: 10.149.233.233 | Public IP: 120.56.98.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:53 IST Fri Jun 12 2020 | Duration: 0h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 91247255 | Bytes Rx: 11677428 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148117 | Audit Session ID: 0a95072a242950005ee30791 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148117 | Audit Session ID: 0a95072a242950005ee30791 | Security Group Tag: none | EasyVPN: 0 ||
Username: ysivakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.119 | Public IP: 49.207.130.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:02 IST Fri Jun 12 2020 | Duration: 0h:52m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 60977576 | Bytes Rx: 100816627 | IP Addr: 10.149.232.119 | Public IP: 49.207.130.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:02 IST Fri Jun 12 2020 | Duration: 0h:52m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 60977576 | Bytes Rx: 100816627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148118 | Audit Session ID: 0a95072a242960005ee3079a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148118 | Audit Session ID: 0a95072a242960005ee3079a | Security Group Tag: none | EasyVPN: 0 ||
Username: NiroshaK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 157.50.171.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:05 IST Fri Jun 12 2020 | Duration: 0h:51m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 362798102 | Bytes Rx: 21180199 | IP Addr: 10.149.232.199 | Public IP: 157.50.171.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:05 IST Fri Jun 12 2020 | Duration: 0h:51m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 362798102 | Bytes Rx: 21180199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148120 | Audit Session ID: 0a95072a242980005ee3079d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148120 | Audit Session ID: 0a95072a242980005ee3079d | Security Group Tag: none | EasyVPN: 0 ||
Username: akhilshu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 171.76.164.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Fri Jun 12 2020 | Duration: 0h:51m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 17558218 | Bytes Rx: 5765046 | IP Addr: 10.149.232.201 | Public IP: 171.76.164.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Fri Jun 12 2020 | Duration: 0h:51m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 17558218 | Bytes Rx: 5765046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148121 | Audit Session ID: 0a95072a242990005ee307ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 148121 | Audit Session ID: 0a95072a242990005ee307ad | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.202 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:46 IST Fri Jun 12 2020 | Duration: 0h:51m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 66290872 | Bytes Rx: 19819373 | IP Addr: 10.149.232.202 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:46 IST Fri Jun 12 2020 | Duration: 0h:51m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 66290872 | Bytes Rx: 19819373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148122 | Audit Session ID: 0a95072a2429a0005ee307c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148122 | Audit Session ID: 0a95072a2429a0005ee307c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsaip | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.204 | Public IP: 27.59.131.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:06 IST Fri Jun 12 2020 | Duration: 0h:50m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 178378085 | Bytes Rx: 12809221 | IP Addr: 10.149.232.204 | Public IP: 27.59.131.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:06 IST Fri Jun 12 2020 | Duration: 0h:50m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 178378085 | Bytes Rx: 12809221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148125 | Audit Session ID: 0a95072a2429d0005ee307da | Security Group Tag: none | EasyVPN: 0 |Session ID: 148125 | Audit Session ID: 0a95072a2429d0005ee307da | Security Group Tag: none | EasyVPN: 0 ||
Username: brijpate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.205 | Public IP: 103.110.253.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:23 IST Fri Jun 12 2020 | Duration: 0h:50m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 35143056 | Bytes Rx: 12877327 | IP Addr: 10.149.232.205 | Public IP: 103.110.253.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:23 IST Fri Jun 12 2020 | Duration: 0h:50m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 35143056 | Bytes Rx: 12877327 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148126 | Audit Session ID: 0a95072a2429e0005ee307eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 148126 | Audit Session ID: 0a95072a2429e0005ee307eb | Security Group Tag: none | EasyVPN: 0 ||
Username: zaidms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.206 | Public IP: 1.38.221.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:26 IST Fri Jun 12 2020 | Duration: 0h:50m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 23507098 | Bytes Rx: 11000426 | IP Addr: 10.149.232.206 | Public IP: 1.38.221.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:26 IST Fri Jun 12 2020 | Duration: 0h:50m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 23507098 | Bytes Rx: 11000426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148127 | Audit Session ID: 0a95072a2429f0005ee307ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 148127 | Audit Session ID: 0a95072a2429f0005ee307ee | Security Group Tag: none | EasyVPN: 0 ||
Username: prravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.118 | Public IP: 182.65.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:34 IST Fri Jun 12 2020 | Duration: 0h:50m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 39081298 | Bytes Rx: 13152925 | IP Addr: 10.149.232.118 | Public IP: 182.65.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:34 IST Fri Jun 12 2020 | Duration: 0h:50m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 39081298 | Bytes Rx: 13152925 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148128 | Audit Session ID: 0a95072a242a00005ee307f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148128 | Audit Session ID: 0a95072a242a00005ee307f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: jnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.207 | Public IP: 49.206.127.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:38 IST Fri Jun 12 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 39563776 | Bytes Rx: 225863347 | IP Addr: 10.149.232.207 | Public IP: 49.206.127.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:38 IST Fri Jun 12 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 39563776 | Bytes Rx: 225863347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148129 | Audit Session ID: 0a95072a242a10005ee307fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 148129 | Audit Session ID: 0a95072a242a10005ee307fa | Security Group Tag: none | EasyVPN: 0 ||
Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.208 | Public IP: 122.164.47.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:54 IST Fri Jun 12 2020 | Duration: 0h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 110579783 | Bytes Rx: 17130343 | IP Addr: 10.149.232.208 | Public IP: 122.164.47.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:54 IST Fri Jun 12 2020 | Duration: 0h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 110579783 | Bytes Rx: 17130343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148130 | Audit Session ID: 0a95072a242a20005ee3080a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148130 | Audit Session ID: 0a95072a242a20005ee3080a | Security Group Tag: none | EasyVPN: 0 ||
Username: DiPendem | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.210 | Public IP: 115.98.217.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:12 IST Fri Jun 12 2020 | Duration: 0h:49m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20020362 | Bytes Rx: 6840699 | IP Addr: 10.149.232.210 | Public IP: 115.98.217.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:12 IST Fri Jun 12 2020 | Duration: 0h:49m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20020362 | Bytes Rx: 6840699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148132 | Audit Session ID: 0a95072a242a40005ee3081c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148132 | Audit Session ID: 0a95072a242a40005ee3081c | Security Group Tag: none | EasyVPN: 0 ||
Username: cbikkavo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.211 | Public IP: 202.62.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:29 IST Fri Jun 12 2020 | Duration: 0h:49m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 11461157 | Bytes Rx: 5815763 | IP Addr: 10.149.232.211 | Public IP: 202.62.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:29 IST Fri Jun 12 2020 | Duration: 0h:49m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 11461157 | Bytes Rx: 5815763 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148133 | Audit Session ID: 0a95072a242a50005ee3082d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148133 | Audit Session ID: 0a95072a242a50005ee3082d | Security Group Tag: none | EasyVPN: 0 ||
Username: ksangle | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.212 | Public IP: 103.109.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:41 IST Fri Jun 12 2020 | Duration: 0h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 82659043 | Bytes Rx: 11994202 | IP Addr: 10.149.232.212 | Public IP: 103.109.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:41 IST Fri Jun 12 2020 | Duration: 0h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 82659043 | Bytes Rx: 11994202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148134 | Audit Session ID: 0a95072a242a60005ee30839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148134 | Audit Session ID: 0a95072a242a60005ee30839 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaijvaid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.215 | Public IP: 106.211.226.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:41 IST Fri Jun 12 2020 | Duration: 0h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 30135137 | Bytes Rx: 11490136 | IP Addr: 10.149.232.215 | Public IP: 106.211.226.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:41 IST Fri Jun 12 2020 | Duration: 0h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 30135137 | Bytes Rx: 11490136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148135 | Audit Session ID: 0a95072a242a70005ee30839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148135 | Audit Session ID: 0a95072a242a70005ee30839 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreelatha.mohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.214 | Public IP: 27.106.7.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:42 IST Fri Jun 12 2020 | Duration: 0h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70035489 | Bytes Rx: 14405035 | IP Addr: 10.149.232.214 | Public IP: 27.106.7.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:42 IST Fri Jun 12 2020 | Duration: 0h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70035489 | Bytes Rx: 14405035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148136 | Audit Session ID: 0a95072a242a80005ee3083a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148136 | Audit Session ID: 0a95072a242a80005ee3083a | Security Group Tag: none | EasyVPN: 0 ||
Username: nshanmuh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.213 | Public IP: 60.243.77.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:42 IST Fri Jun 12 2020 | Duration: 0h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 12755918 | Bytes Rx: 6687764 | IP Addr: 10.149.232.213 | Public IP: 60.243.77.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:42 IST Fri Jun 12 2020 | Duration: 0h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 12755918 | Bytes Rx: 6687764 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148137 | Audit Session ID: 0a95072a242a90005ee3083a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148137 | Audit Session ID: 0a95072a242a90005ee3083a | Security Group Tag: none | EasyVPN: 0 ||
Username: Sbadagi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.216 | Public IP: 122.178.200.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:47 IST Fri Jun 12 2020 | Duration: 0h:49m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 36261122 | Bytes Rx: 20000669 | IP Addr: 10.149.232.216 | Public IP: 122.178.200.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:47 IST Fri Jun 12 2020 | Duration: 0h:49m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 36261122 | Bytes Rx: 20000669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148138 | Audit Session ID: 0a95072a242aa0005ee3083f | Security Group Tag: none | EasyVPN: 0 |Session ID: 148138 | Audit Session ID: 0a95072a242aa0005ee3083f | Security Group Tag: none | EasyVPN: 0 ||
