sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: chkumari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 110.225.82.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:32 IST Fri Jun 12 2020 | Duration: 1h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 314118761 | Bytes Rx: 301800475 | IP Addr: 10.149.232.49 | Public IP: 110.225.82.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:32 IST Fri Jun 12 2020 | Duration: 1h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 314118761 | Bytes Rx: 301800475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148487 | Audit Session ID: 0a95072a244070005ee31c1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148487 | Audit Session ID: 0a95072a244070005ee31c1c | Security Group Tag: none | EasyVPN: 0 ||
Username: kthayuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.54 | Public IP: 157.51.149.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:37 IST Fri Jun 12 2020 | Duration: 1h:52m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 119234518 | Bytes Rx: 35228355 | IP Addr: 10.149.232.54 | Public IP: 157.51.149.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:37 IST Fri Jun 12 2020 | Duration: 1h:52m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 119234518 | Bytes Rx: 35228355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148488 | Audit Session ID: 0a95072a244080005ee31c21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148488 | Audit Session ID: 0a95072a244080005ee31c21 | Security Group Tag: none | EasyVPN: 0 ||
Username: omnathb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.214 | Public IP: 27.7.76.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:56 IST Fri Jun 12 2020 | Duration: 1h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 133547161 | Bytes Rx: 52440450 | IP Addr: 10.149.232.214 | Public IP: 27.7.76.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:56 IST Fri Jun 12 2020 | Duration: 1h:52m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 133547161 | Bytes Rx: 52440450 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148490 | Audit Session ID: 0a95072a2440a0005ee31c34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148490 | Audit Session ID: 0a95072a2440a0005ee31c34 | Security Group Tag: none | EasyVPN: 0 ||
Username: kjothiku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.76 | Public IP: 60.243.42.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:26 IST Fri Jun 12 2020 | Duration: 1h:51m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 172209586 | Bytes Rx: 26514810 | IP Addr: 10.149.233.76 | Public IP: 60.243.42.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:26 IST Fri Jun 12 2020 | Duration: 1h:51m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 172209586 | Bytes Rx: 26514810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148496 | Audit Session ID: 0a95072a244100005ee31c52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148496 | Audit Session ID: 0a95072a244100005ee31c52 | Security Group Tag: none | EasyVPN: 0 ||
Username: PreethiP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.65 | Public IP: 157.51.103.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:38 IST Fri Jun 12 2020 | Duration: 1h:51m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 497255585 | Bytes Rx: 29571289 | IP Addr: 10.149.232.65 | Public IP: 157.51.103.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:38 IST Fri Jun 12 2020 | Duration: 1h:51m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 497255585 | Bytes Rx: 29571289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148497 | Audit Session ID: 0a95072a244110005ee31c5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148497 | Audit Session ID: 0a95072a244110005ee31c5e | Security Group Tag: none | EasyVPN: 0 ||
Username: Niknanaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.61 | Public IP: 106.77.17.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:42 IST Fri Jun 12 2020 | Duration: 1h:51m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 660086210 | Bytes Rx: 118887239 | IP Addr: 10.149.232.61 | Public IP: 106.77.17.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:42 IST Fri Jun 12 2020 | Duration: 1h:51m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 660086210 | Bytes Rx: 118887239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148498 | Audit Session ID: 0a95072a244120005ee31c62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148498 | Audit Session ID: 0a95072a244120005ee31c62 | Security Group Tag: none | EasyVPN: 0 ||
Username: hkhathur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.160 | Public IP: 106.220.95.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:02 IST Fri Jun 12 2020 | Duration: 1h:49m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 252941798 | Bytes Rx: 51971445 | IP Addr: 10.149.232.160 | Public IP: 106.220.95.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:02 IST Fri Jun 12 2020 | Duration: 1h:49m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 252941798 | Bytes Rx: 51971445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148501 | Audit Session ID: 0a95072a244150005ee31cee | Security Group Tag: none | EasyVPN: 0 |Session ID: 148501 | Audit Session ID: 0a95072a244150005ee31cee | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekrad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.179 | Public IP: 106.197.164.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:36 IST Fri Jun 12 2020 | Duration: 1h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 92963654 | Bytes Rx: 26751776 | IP Addr: 10.149.233.179 | Public IP: 106.197.164.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:36 IST Fri Jun 12 2020 | Duration: 1h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 92963654 | Bytes Rx: 26751776 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148502 | Audit Session ID: 0a95072a244160005ee31d10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148502 | Audit Session ID: 0a95072a244160005ee31d10 | Security Group Tag: none | EasyVPN: 0 ||
Username: csuruliv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.250 | Public IP: 27.62.135.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:41 IST Fri Jun 12 2020 | Duration: 1h:47m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 51149250 | Bytes Rx: 24075281 | IP Addr: 10.149.233.250 | Public IP: 27.62.135.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:41 IST Fri Jun 12 2020 | Duration: 1h:47m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 51149250 | Bytes Rx: 24075281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148507 | Audit Session ID: 0a95072a2441b0005ee31d51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148507 | Audit Session ID: 0a95072a2441b0005ee31d51 | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.77 | Public IP: 157.49.212.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:59 IST Fri Jun 12 2020 | Duration: 1h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 33171182 | Bytes Rx: 18290831 | IP Addr: 10.149.233.77 | Public IP: 157.49.212.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:59 IST Fri Jun 12 2020 | Duration: 1h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 33171182 | Bytes Rx: 18290831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148509 | Audit Session ID: 0a95072a2441d0005ee31d63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148509 | Audit Session ID: 0a95072a2441d0005ee31d63 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivramal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.67 | Public IP: 162.216.141.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:21 IST Fri Jun 12 2020 | Duration: 1h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 100693583 | Bytes Rx: 48474308 | IP Addr: 10.149.233.67 | Public IP: 162.216.141.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:21 IST Fri Jun 12 2020 | Duration: 1h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 100693583 | Bytes Rx: 48474308 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148510 | Audit Session ID: 0a95072a2441e0005ee31e2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148510 | Audit Session ID: 0a95072a2441e0005ee31e2d | Security Group Tag: none | EasyVPN: 0 ||
Username: prmallad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.73 | Public IP: 27.59.200.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:49 IST Fri Jun 12 2020 | Duration: 1h:43m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 23030687 | Bytes Rx: 23575221 | IP Addr: 10.149.233.73 | Public IP: 27.59.200.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:49 IST Fri Jun 12 2020 | Duration: 1h:43m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 23030687 | Bytes Rx: 23575221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148512 | Audit Session ID: 0a95072a244200005ee31e49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148512 | Audit Session ID: 0a95072a244200005ee31e49 | Security Group Tag: none | EasyVPN: 0 ||
Username: LLakshmi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.78 | Public IP: 49.37.202.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:50 IST Fri Jun 12 2020 | Duration: 1h:43m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 40579453 | Bytes Rx: 18943908 | IP Addr: 10.149.233.78 | Public IP: 49.37.202.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:50 IST Fri Jun 12 2020 | Duration: 1h:43m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 40579453 | Bytes Rx: 18943908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148513 | Audit Session ID: 0a95072a244210005ee31e4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148513 | Audit Session ID: 0a95072a244210005ee31e4a | Security Group Tag: none | EasyVPN: 0 ||
Username: avelliya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.80 | Public IP: 42.111.146.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:05 IST Fri Jun 12 2020 | Duration: 1h:43m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 431298915 | Bytes Rx: 60211641 | IP Addr: 10.149.233.80 | Public IP: 42.111.146.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:05 IST Fri Jun 12 2020 | Duration: 1h:43m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 431298915 | Bytes Rx: 60211641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148516 | Audit Session ID: 0a95072a244240005ee31e59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148516 | Audit Session ID: 0a95072a244240005ee31e59 | Security Group Tag: none | EasyVPN: 0 ||
Username: mugilbal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.81 | Public IP: 106.197.140.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:23 IST Fri Jun 12 2020 | Duration: 1h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 58895191 | Bytes Rx: 38851928 | IP Addr: 10.149.233.81 | Public IP: 106.197.140.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:23 IST Fri Jun 12 2020 | Duration: 1h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 58895191 | Bytes Rx: 38851928 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148517 | Audit Session ID: 0a95072a244250005ee31e6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 148517 | Audit Session ID: 0a95072a244250005ee31e6b | Security Group Tag: none | EasyVPN: 0 ||
Username: rajensin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.38 | Public IP: 27.5.91.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:30 IST Fri Jun 12 2020 | Duration: 1h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 27938532 | Bytes Rx: 16000960 | IP Addr: 10.149.233.38 | Public IP: 27.5.91.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:30 IST Fri Jun 12 2020 | Duration: 1h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 27938532 | Bytes Rx: 16000960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148522 | Audit Session ID: 0a95072a2442a0005ee31eea | Security Group Tag: none | EasyVPN: 0 |Session ID: 148522 | Audit Session ID: 0a95072a2442a0005ee31eea | Security Group Tag: none | EasyVPN: 0 ||
Username: ksubrama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.25 | Public IP: 157.50.195.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:55 IST Fri Jun 12 2020 | Duration: 1h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 172948854 | Bytes Rx: 865556055 | IP Addr: 10.149.232.25 | Public IP: 157.50.195.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:55 IST Fri Jun 12 2020 | Duration: 1h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 172948854 | Bytes Rx: 865556055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148525 | Audit Session ID: 0a95072a2442d0005ee31f03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148525 | Audit Session ID: 0a95072a2442d0005ee31f03 | Security Group Tag: none | EasyVPN: 0 ||
Username: DRsonawa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 106.193.111.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:21 IST Fri Jun 12 2020 | Duration: 1h:39m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 95499446 | Bytes Rx: 83232326 | IP Addr: 10.149.232.70 | Public IP: 106.193.111.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:21 IST Fri Jun 12 2020 | Duration: 1h:39m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 95499446 | Bytes Rx: 83232326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148526 | Audit Session ID: 0a95072a2442e0005ee31f1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148526 | Audit Session ID: 0a95072a2442e0005ee31f1d | Security Group Tag: none | EasyVPN: 0 ||
Username: dlankala | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.121 | Public IP: 175.101.144.90 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:52:39 IST Fri Jun 12 2020 | Duration: 1h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 66752283 | Bytes Rx: 69423588 | IP Addr: 10.149.232.121 | Public IP: 175.101.144.90 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:52:39 IST Fri Jun 12 2020 | Duration: 1h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 66752283 | Bytes Rx: 69423588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148528 | Audit Session ID: 0a95072a244300005ee31f2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 148528 | Audit Session ID: 0a95072a244300005ee31f2f | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwnara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 157.51.209.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:22 IST Fri Jun 12 2020 | Duration: 1h:38m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 273277348 | Bytes Rx: 21398670 | IP Addr: 10.149.233.23 | Public IP: 157.51.209.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:22 IST Fri Jun 12 2020 | Duration: 1h:38m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 273277348 | Bytes Rx: 21398670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148530 | Audit Session ID: 0a95072a244320005ee31f5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148530 | Audit Session ID: 0a95072a244320005ee31f5a | Security Group Tag: none | EasyVPN: 0 ||
