sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: mraczkie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.240 | Public IP: 83.24.198.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:31 UTC Fri Jun 26 2020 | Duration: 0h:24m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 39575418 | Bytes Rx: 12908942 | IP Addr: 10.145.232.240 | Public IP: 83.24.198.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:31 UTC Fri Jun 26 2020 | Duration: 0h:24m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 39575418 | Bytes Rx: 12908942 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 602 | Audit Session ID: 0a9107280025a0005ef5c19f | Security Group Tag: none | EasyVPN: 0 |Session ID: 602 | Audit Session ID: 0a9107280025a0005ef5c19f | Security Group Tag: none | EasyVPN: 0 ||
Username: APrakash | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.241 | Public IP: 157.50.124.78 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:40:31 UTC Fri Jun 26 2020 | Duration: 0h:20m:28s | Inactivity:  0h:09m:14s | Bytes Tx: 18650687 | Bytes Rx: 9282913 | IP Addr: 10.145.232.241 | Public IP: 157.50.124.78 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:40:31 UTC Fri Jun 26 2020 | Duration: 0h:20m:28s | Inactivity:  0h:09m:14s | Bytes Tx: 18650687 | Bytes Rx: 9282913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 605 | Audit Session ID: 0a9107280025d0005ef5c28f | Security Group Tag: none | EasyVPN: 0 |Session ID: 605 | Audit Session ID: 0a9107280025d0005ef5c28f | Security Group Tag: none | EasyVPN: 0 ||
Username: ttsahour | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.128 | Public IP: 77.97.238.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:20 UTC Fri Jun 26 2020 | Duration: 0h:19m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10338366 | Bytes Rx: 3145757 | IP Addr: 10.145.232.128 | Public IP: 77.97.238.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:20 UTC Fri Jun 26 2020 | Duration: 0h:19m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10338366 | Bytes Rx: 3145757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 606 | Audit Session ID: 0a9107280025e0005ef5c2c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 606 | Audit Session ID: 0a9107280025e0005ef5c2c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathsamp | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.134 | Public IP: 42.111.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:10 UTC Fri Jun 26 2020 | Duration: 0h:18m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 46583900 | Bytes Rx: 4257153 | IP Addr: 10.145.232.134 | Public IP: 42.111.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:10 UTC Fri Jun 26 2020 | Duration: 0h:18m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 46583900 | Bytes Rx: 4257153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 608 | Audit Session ID: 0a910728002600005ef5c2f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 608 | Audit Session ID: 0a910728002600005ef5c2f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: MBVishe | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.109 | Public IP: 106.210.158.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:09 UTC Fri Jun 26 2020 | Duration: 0h:11m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5722533 | Bytes Rx: 2765645 | IP Addr: 10.145.232.109 | Public IP: 106.210.158.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:09 UTC Fri Jun 26 2020 | Duration: 0h:11m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5722533 | Bytes Rx: 2765645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 609 | Audit Session ID: 0a910728002610005ef5c495 | Security Group Tag: none | EasyVPN: 0 |Session ID: 609 | Audit Session ID: 0a910728002610005ef5c495 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vilas.thawale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.130 | Public IP: 81.103.13.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 UTC Fri Jun 26 2020 | Duration: 0h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 7249745 | Bytes Rx: 6387543 | IP Addr: 10.145.232.130 | Public IP: 81.103.13.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 UTC Fri Jun 26 2020 | Duration: 0h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 7249745 | Bytes Rx: 6387543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 610 | Audit Session ID: 0a910728002620005ef5c542 | Security Group Tag: none | EasyVPN: 0 |Session ID: 610 | Audit Session ID: 0a910728002620005ef5c542 | Security Group Tag: none | EasyVPN: 0 ||
Username: APrakash | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.136 | Public IP: 157.50.124.78 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:52:15 UTC Fri Jun 26 2020 | Duration: 0h:08m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2484878 | Bytes Rx: 1537114 | IP Addr: 10.145.232.136 | Public IP: 157.50.124.78 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:52:15 UTC Fri Jun 26 2020 | Duration: 0h:08m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2484878 | Bytes Rx: 1537114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 611 | Audit Session ID: 0a910728002630005ef5c54f | Security Group Tag: none | EasyVPN: 0 |Session ID: 611 | Audit Session ID: 0a910728002630005ef5c54f | Security Group Tag: none | EasyVPN: 0 ||
Username: Kumaajay | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.139 | Public IP: 27.63.150.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:10 UTC Fri Jun 26 2020 | Duration: 0h:07m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 8560179 | Bytes Rx: 977079 | IP Addr: 10.145.232.139 | Public IP: 27.63.150.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:10 UTC Fri Jun 26 2020 | Duration: 0h:07m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 8560179 | Bytes Rx: 977079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 613 | Audit Session ID: 0a910728002650005ef5c586 | Security Group Tag: none | EasyVPN: 0 |Session ID: 613 | Audit Session ID: 0a910728002650005ef5c586 | Security Group Tag: none | EasyVPN: 0 ||
Username: mgovakov | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.140 | Public IP: 31.173.26.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:24 UTC Fri Jun 26 2020 | Duration: 0h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 15049413 | Bytes Rx: 2859607 | IP Addr: 10.145.232.140 | Public IP: 31.173.26.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:24 UTC Fri Jun 26 2020 | Duration: 0h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 15049413 | Bytes Rx: 2859607 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 615 | Audit Session ID: 0a910728002670005ef5c648 | Security Group Tag: none | EasyVPN: 0 |Session ID: 615 | Audit Session ID: 0a910728002670005ef5c648 | Security Group Tag: none | EasyVPN: 0 ||
Username: nblain | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.141 | Public IP: 176.139.121.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:26 UTC Fri Jun 26 2020 | Duration: 0h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 12979157 | Bytes Rx: 2076012 | IP Addr: 10.145.232.141 | Public IP: 176.139.121.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:26 UTC Fri Jun 26 2020 | Duration: 0h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 12979157 | Bytes Rx: 2076012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 616 | Audit Session ID: 0a910728002680005ef5c64a | Security Group Tag: none | EasyVPN: 0 |Session ID: 616 | Audit Session ID: 0a910728002680005ef5c64a | Security Group Tag: none | EasyVPN: 0 ||
Username: nikunj.j | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.142 | Public IP: 223.182.186.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:51 UTC Fri Jun 26 2020 | Duration: 0h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 3645259 | Bytes Rx: 2665645 | IP Addr: 10.145.232.142 | Public IP: 223.182.186.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:51 UTC Fri Jun 26 2020 | Duration: 0h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 3645259 | Bytes Rx: 2665645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 617 | Audit Session ID: 0a910728002690005ef5c663 | Security Group Tag: none | EasyVPN: 0 |Session ID: 617 | Audit Session ID: 0a910728002690005ef5c663 | Security Group Tag: none | EasyVPN: 0 ||
Username: bamin | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.99 | Public IP: 82.20.197.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:39 UTC Fri Jun 26 2020 | Duration: 0h:02m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 27745896 | Bytes Rx: 2260047 | IP Addr: 10.145.232.99 | Public IP: 82.20.197.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:39 UTC Fri Jun 26 2020 | Duration: 0h:02m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 27745896 | Bytes Rx: 2260047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 618 | Audit Session ID: 0a9107280026a0005ef5c6cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 618 | Audit Session ID: 0a9107280026a0005ef5c6cf | Security Group Tag: none | EasyVPN: 0 ||
Username: hbackhou | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.138 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 UTC Fri Jun 26 2020 | Duration: 0h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1262095 | Bytes Rx: 1645805 | IP Addr: 10.145.232.138 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 UTC Fri Jun 26 2020 | Duration: 0h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1262095 | Bytes Rx: 1645805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 619 | Audit Session ID: 0a9107280026b0005ef5c704 | Security Group Tag: none | EasyVPN: 0 |Session ID: 619 | Audit Session ID: 0a9107280026b0005ef5c704 | Security Group Tag: none | EasyVPN: 0 ||
Username: shreeshp | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 22d 20h:49m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3915526939 | Bytes Rx: 5018548009 | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 22d 20h:49m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3915526939 | Bytes Rx: 5018548009 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 ||
Username: dougktl | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.187 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:31 UTC Mon Jun 15 2020 | Duration: 11d 2h:36m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 2309333728 | Bytes Rx: 2753404263 | IP Addr: 10.145.232.187 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:31 UTC Mon Jun 15 2020 | Duration: 11d 2h:36m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 2309333728 | Bytes Rx: 2753404263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 83531 | Audit Session ID: 0a9107281464b0005ee7222f | Security Group Tag: none | EasyVPN: 0 |Session ID: 83531 | Audit Session ID: 0a9107281464b0005ee7222f | Security Group Tag: none | EasyVPN: 0 ||
Username: ighaouar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.122 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:47 UTC Mon Jun 15 2020 | Duration: 10d 23h:14m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 5287854670 | Bytes Rx: 2724776438 | IP Addr: 10.145.232.122 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:47 UTC Mon Jun 15 2020 | Duration: 10d 23h:14m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 5287854670 | Bytes Rx: 2724776438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 83697 | Audit Session ID: 0a910728146f10005ee75197 | Security Group Tag: none | EasyVPN: 0 |Session ID: 83697 | Audit Session ID: 0a910728146f10005ee75197 | Security Group Tag: none | EasyVPN: 0 ||
Username: thakur.das | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.219 | Public IP: 42.111.11.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:21:32 UTC Tue Jun 16 2020 | Duration: 10d 4h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3816130337 | Bytes Rx: 3477199333 | IP Addr: 10.145.232.219 | Public IP: 42.111.11.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:21:32 UTC Tue Jun 16 2020 | Duration: 10d 4h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3816130337 | Bytes Rx: 3477199333 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 83946 | Audit Session ID: 0a910728147ea0005ee856dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 83946 | Audit Session ID: 0a910728147ea0005ee856dc | Security Group Tag: none | EasyVPN: 0 ||
Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.149 | Public IP: 62.16.175.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:04:52 UTC Sun Jun 21 2020 | Duration: 4d 13h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 618767058 | Bytes Rx: 129071910 | IP Addr: 10.145.233.149 | Public IP: 62.16.175.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:04:52 UTC Sun Jun 21 2020 | Duration: 4d 13h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 618767058 | Bytes Rx: 129071910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 85945 | Audit Session ID: 0a91072814fb90005eefbd64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 85945 | Audit Session ID: 0a91072814fb90005eefbd64 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmoussa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:21:45 UTC Sun Jun 21 2020 | Duration: 4d 13h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1370922038 | Bytes Rx: 560872716 | IP Addr: 10.145.233.146 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:21:45 UTC Sun Jun 21 2020 | Duration: 4d 13h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1370922038 | Bytes Rx: 560872716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 85948 | Audit Session ID: 0a91072814fbc0005eefc159 | Security Group Tag: none | EasyVPN: 0 |Session ID: 85948 | Audit Session ID: 0a91072814fbc0005eefc159 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.233 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:49 UTC Mon Jun 22 2020 | Duration: 4d 2h:00m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 4752794124 | Bytes Rx: 2810542668 | IP Addr: 10.145.233.233 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:49 UTC Mon Jun 22 2020 | Duration: 4d 2h:00m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 4752794124 | Bytes Rx: 2810542668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86186 | Audit Session ID: 0a910728150aa0005ef06531 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86186 | Audit Session ID: 0a910728150aa0005ef06531 | Security Group Tag: none | EasyVPN: 0 ||
