sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.12 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:25 IST Mon Jun 8 2020 | Duration: 1d 0h:36m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 776095322 | Bytes Rx: 167129486 | IP Addr: 10.149.232.12 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:25 IST Mon Jun 8 2020 | Duration: 1d 0h:36m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 776095322 | Bytes Rx: 167129486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138688 | Audit Session ID: 0a95072a21dc00005eddb635 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138688 | Audit Session ID: 0a95072a21dc00005eddb635 | Security Group Tag: none | EasyVPN: 0 ||
Username: anb.rao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.45 | Public IP: 49.206.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:53 IST Tue Jun 9 2020 | Duration: 0h:23m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 6027400 | Bytes Rx: 3652173 | IP Addr: 10.149.232.45 | Public IP: 49.206.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:53 IST Tue Jun 9 2020 | Duration: 0h:23m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 6027400 | Bytes Rx: 3652173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141312 | Audit Session ID: 0a95072a228000005edf0add | Security Group Tag: none | EasyVPN: 0 |Session ID: 141312 | Audit Session ID: 0a95072a228000005edf0add | Security Group Tag: none | EasyVPN: 0 ||
Username: kesavan.mn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.86 | Public IP: 103.38.13.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:56 IST Tue Jun 9 2020 | Duration: 0h:23m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 46016042 | Bytes Rx: 56612072 | IP Addr: 10.149.233.86 | Public IP: 103.38.13.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:56 IST Tue Jun 9 2020 | Duration: 0h:23m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 46016042 | Bytes Rx: 56612072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141313 | Audit Session ID: 0a95072a228010005edf0ae0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141313 | Audit Session ID: 0a95072a228010005edf0ae0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ntejeswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 49.37.12.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:08 IST Tue Jun 9 2020 | Duration: 0h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 20341886 | Bytes Rx: 5669203 | IP Addr: 10.149.233.91 | Public IP: 49.37.12.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:08 IST Tue Jun 9 2020 | Duration: 0h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 20341886 | Bytes Rx: 5669203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141314 | Audit Session ID: 0a95072a228020005edf0aec | Security Group Tag: none | EasyVPN: 0 |Session ID: 141314 | Audit Session ID: 0a95072a228020005edf0aec | Security Group Tag: none | EasyVPN: 0 ||
Username: shushind | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.87 | Public IP: 106.193.139.202 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:37:13 IST Tue Jun 9 2020 | Duration: 0h:23m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 42021169 | Bytes Rx: 9366022 | IP Addr: 10.149.233.87 | Public IP: 106.193.139.202 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:37:13 IST Tue Jun 9 2020 | Duration: 0h:23m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 42021169 | Bytes Rx: 9366022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141315 | Audit Session ID: 0a95072a228030005edf0af1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141315 | Audit Session ID: 0a95072a228030005edf0af1 | Security Group Tag: none | EasyVPN: 0 ||
Username: zquraish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.88 | Public IP: 49.37.196.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:22 IST Tue Jun 9 2020 | Duration: 0h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 19121005 | Bytes Rx: 7462895 | IP Addr: 10.149.233.88 | Public IP: 49.37.196.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:22 IST Tue Jun 9 2020 | Duration: 0h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 19121005 | Bytes Rx: 7462895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141316 | Audit Session ID: 0a95072a228040005edf0afa | Security Group Tag: none | EasyVPN: 0 |Session ID: 141316 | Audit Session ID: 0a95072a228040005edf0afa | Security Group Tag: none | EasyVPN: 0 ||
Username: ypillai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.89 | Public IP: 49.207.137.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:27 IST Tue Jun 9 2020 | Duration: 0h:22m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 41242851 | Bytes Rx: 5876594 | IP Addr: 10.149.233.89 | Public IP: 49.207.137.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:27 IST Tue Jun 9 2020 | Duration: 0h:22m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 41242851 | Bytes Rx: 5876594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141317 | Audit Session ID: 0a95072a228050005edf0aff | Security Group Tag: none | EasyVPN: 0 |Session ID: 141317 | Audit Session ID: 0a95072a228050005edf0aff | Security Group Tag: none | EasyVPN: 0 ||
Username: aksharum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 171.78.175.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:28 IST Tue Jun 9 2020 | Duration: 0h:22m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 99537935 | Bytes Rx: 16769987 | IP Addr: 10.149.233.90 | Public IP: 171.78.175.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:28 IST Tue Jun 9 2020 | Duration: 0h:22m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 99537935 | Bytes Rx: 16769987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141318 | Audit Session ID: 0a95072a228060005edf0b00 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141318 | Audit Session ID: 0a95072a228060005edf0b00 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmuddhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.92 | Public IP: 122.174.151.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:42 IST Tue Jun 9 2020 | Duration: 0h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 380646438 | Bytes Rx: 33832900 | IP Addr: 10.149.233.92 | Public IP: 122.174.151.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:42 IST Tue Jun 9 2020 | Duration: 0h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 380646438 | Bytes Rx: 33832900 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141319 | Audit Session ID: 0a95072a228070005edf0b0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 141319 | Audit Session ID: 0a95072a228070005edf0b0e | Security Group Tag: none | EasyVPN: 0 ||
Username: sarnaidu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 115.99.91.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:58 IST Tue Jun 9 2020 | Duration: 0h:19m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 15071187 | Bytes Rx: 5181980 | IP Addr: 10.149.233.14 | Public IP: 115.99.91.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:58 IST Tue Jun 9 2020 | Duration: 0h:19m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 15071187 | Bytes Rx: 5181980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141320 | Audit Session ID: 0a95072a228080005edf0bd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141320 | Audit Session ID: 0a95072a228080005edf0bd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: rk.sheriff | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 117.193.69.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:08 IST Tue Jun 9 2020 | Duration: 0h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 20395462 | Bytes Rx: 4172950 | IP Addr: 10.149.233.16 | Public IP: 117.193.69.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:08 IST Tue Jun 9 2020 | Duration: 0h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 20395462 | Bytes Rx: 4172950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141321 | Audit Session ID: 0a95072a228090005edf0bdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 141321 | Audit Session ID: 0a95072a228090005edf0bdc | Security Group Tag: none | EasyVPN: 0 ||
Username: n.dutta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.60 | Public IP: 203.163.233.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:30 IST Tue Jun 9 2020 | Duration: 0h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 12455930 | Bytes Rx: 4967847 | IP Addr: 10.149.233.60 | Public IP: 203.163.233.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:30 IST Tue Jun 9 2020 | Duration: 0h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 12455930 | Bytes Rx: 4967847 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141322 | Audit Session ID: 0a95072a2280a0005edf0bf2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141322 | Audit Session ID: 0a95072a2280a0005edf0bf2 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bhattacharyy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 45.113.103.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:42 IST Tue Jun 9 2020 | Duration: 0h:18m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 20324681 | Bytes Rx: 8517468 | IP Addr: 10.149.233.93 | Public IP: 45.113.103.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:42 IST Tue Jun 9 2020 | Duration: 0h:18m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 20324681 | Bytes Rx: 8517468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141323 | Audit Session ID: 0a95072a2280b0005edf0bfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 141323 | Audit Session ID: 0a95072a2280b0005edf0bfe | Security Group Tag: none | EasyVPN: 0 ||
Username: kirgiri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.95 | Public IP: 182.65.116.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:56 IST Tue Jun 9 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 36336916 | Bytes Rx: 5290685 | IP Addr: 10.149.233.95 | Public IP: 182.65.116.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:56 IST Tue Jun 9 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 36336916 | Bytes Rx: 5290685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141325 | Audit Session ID: 0a95072a2280d0005edf0c0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 141325 | Audit Session ID: 0a95072a2280d0005edf0c0c | Security Group Tag: none | EasyVPN: 0 ||
Username: kumpavan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.96 | Public IP: 106.201.39.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:04 IST Tue Jun 9 2020 | Duration: 0h:18m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 26598120 | Bytes Rx: 6563596 | IP Addr: 10.149.233.96 | Public IP: 106.201.39.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:04 IST Tue Jun 9 2020 | Duration: 0h:18m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 26598120 | Bytes Rx: 6563596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141326 | Audit Session ID: 0a95072a2280e0005edf0c14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141326 | Audit Session ID: 0a95072a2280e0005edf0c14 | Security Group Tag: none | EasyVPN: 0 ||
Username: shilpa.yesurke | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.97 | Public IP: 171.51.210.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:04 IST Tue Jun 9 2020 | Duration: 0h:18m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 26506376 | Bytes Rx: 19711221 | IP Addr: 10.149.233.97 | Public IP: 171.51.210.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:04 IST Tue Jun 9 2020 | Duration: 0h:18m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 26506376 | Bytes Rx: 19711221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141327 | Audit Session ID: 0a95072a2280f0005edf0c14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141327 | Audit Session ID: 0a95072a2280f0005edf0c14 | Security Group Tag: none | EasyVPN: 0 ||
Username: Premakumari.K | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.98 | Public IP: 27.5.202.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:15 IST Tue Jun 9 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 14297398 | Bytes Rx: 14341226 | IP Addr: 10.149.233.98 | Public IP: 27.5.202.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:15 IST Tue Jun 9 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 14297398 | Bytes Rx: 14341226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141328 | Audit Session ID: 0a95072a228100005edf0c1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 141328 | Audit Session ID: 0a95072a228100005edf0c1f | Security Group Tag: none | EasyVPN: 0 ||
Username: KGDhanap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.99 | Public IP: 223.181.204.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:26 IST Tue Jun 9 2020 | Duration: 0h:17m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 15691300 | Bytes Rx: 5746875 | IP Addr: 10.149.233.99 | Public IP: 223.181.204.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:26 IST Tue Jun 9 2020 | Duration: 0h:17m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 15691300 | Bytes Rx: 5746875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141329 | Audit Session ID: 0a95072a228110005edf0c2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 141329 | Audit Session ID: 0a95072a228110005edf0c2a | Security Group Tag: none | EasyVPN: 0 ||
Username: prashaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.46 | Public IP: 117.98.203.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:50 IST Tue Jun 9 2020 | Duration: 0h:17m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 62130514 | Bytes Rx: 12621988 | IP Addr: 10.149.233.46 | Public IP: 117.98.203.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:50 IST Tue Jun 9 2020 | Duration: 0h:17m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 62130514 | Bytes Rx: 12621988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141330 | Audit Session ID: 0a95072a228120005edf0c42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141330 | Audit Session ID: 0a95072a228120005edf0c42 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashosing | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 223.233.105.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:07 IST Tue Jun 9 2020 | Duration: 0h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 8345117 | Bytes Rx: 6647873 | IP Addr: 10.149.233.100 | Public IP: 223.233.105.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:07 IST Tue Jun 9 2020 | Duration: 0h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 8345117 | Bytes Rx: 6647873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141332 | Audit Session ID: 0a95072a228140005edf0c53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141332 | Audit Session ID: 0a95072a228140005edf0c53 | Security Group Tag: none | EasyVPN: 0 ||
Username: kegowri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 27.4.123.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:14 IST Tue Jun 9 2020 | Duration: 0h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 4068383 | Bytes Rx: 2083114 | IP Addr: 10.149.232.44 | Public IP: 27.4.123.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:14 IST Tue Jun 9 2020 | Duration: 0h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 4068383 | Bytes Rx: 2083114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141333 | Audit Session ID: 0a95072a228150005edf0c5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 141333 | Audit Session ID: 0a95072a228150005edf0c5a | Security Group Tag: none | EasyVPN: 0 ||
