sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 ||
Username: hdoke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.202 | Public IP: 49.35.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:59 IST Fri Jun 19 2020 | Duration: 4h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 117810776 | Bytes Rx: 36062080 | IP Addr: 10.150.237.202 | Public IP: 49.35.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:59 IST Fri Jun 19 2020 | Duration: 4h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 117810776 | Bytes Rx: 36062080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39255 | Audit Session ID: 0a96cf69099570005eec6797 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39255 | Audit Session ID: 0a96cf69099570005eec6797 | Security Group Tag: none | EasyVPN: 0 ||
Username: stawade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.10 | Public IP: 1.23.47.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:13 IST Fri Jun 19 2020 | Duration: 4h:41m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 856095700 | Bytes Rx: 117212778 | IP Addr: 10.150.237.10 | Public IP: 1.23.47.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:13 IST Fri Jun 19 2020 | Duration: 4h:41m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 856095700 | Bytes Rx: 117212778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39257 | Audit Session ID: 0a96cf69099590005eec67a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39257 | Audit Session ID: 0a96cf69099590005eec67a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGupta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.200 | Public IP: 157.35.254.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:56 IST Fri Jun 19 2020 | Duration: 4h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 359733066 | Bytes Rx: 111058259 | IP Addr: 10.147.96.200 | Public IP: 157.35.254.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:56 IST Fri Jun 19 2020 | Duration: 4h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 359733066 | Bytes Rx: 111058259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39269 | Audit Session ID: 0a96cf69099650005eec680c | Security Group Tag: none | EasyVPN: 0 |Session ID: 39269 | Audit Session ID: 0a96cf69099650005eec680c | Security Group Tag: none | EasyVPN: 0 ||
Username: PBirnale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.75 | Public IP: 106.210.235.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:36 IST Fri Jun 19 2020 | Duration: 4h:38m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 84088525 | Bytes Rx: 43784566 | IP Addr: 10.150.236.75 | Public IP: 106.210.235.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:36 IST Fri Jun 19 2020 | Duration: 4h:38m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 84088525 | Bytes Rx: 43784566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39272 | Audit Session ID: 0a96cf69099680005eec6870 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39272 | Audit Session ID: 0a96cf69099680005eec6870 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivkush | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.130 | Public IP: 103.110.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:59:04 IST Fri Jun 19 2020 | Duration: 4h:35m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 776374006 | Bytes Rx: 94363744 | IP Addr: 10.150.236.130 | Public IP: 103.110.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:59:04 IST Fri Jun 19 2020 | Duration: 4h:35m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 776374006 | Bytes Rx: 94363744 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39279 | Audit Session ID: 0a96cf690996f0005eec6940 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39279 | Audit Session ID: 0a96cf690996f0005eec6940 | Security Group Tag: none | EasyVPN: 0 ||
Username: rwarunga | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.153 | Public IP: 42.106.214.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:59:05 IST Fri Jun 19 2020 | Duration: 4h:35m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2264443053 | Bytes Rx: 218504695 | IP Addr: 10.150.236.153 | Public IP: 42.106.214.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:59:05 IST Fri Jun 19 2020 | Duration: 4h:35m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2264443053 | Bytes Rx: 218504695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39280 | Audit Session ID: 0a96cf69099700005eec6941 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39280 | Audit Session ID: 0a96cf69099700005eec6941 | Security Group Tag: none | EasyVPN: 0 ||
Username: prathpat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.204 | Public IP: 106.193.235.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:59:28 IST Fri Jun 19 2020 | Duration: 4h:34m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 62688466 | Bytes Rx: 54560068 | IP Addr: 10.147.96.204 | Public IP: 106.193.235.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:59:28 IST Fri Jun 19 2020 | Duration: 4h:34m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 62688466 | Bytes Rx: 54560068 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39286 | Audit Session ID: 0a96cf69099760005eec6958 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39286 | Audit Session ID: 0a96cf69099760005eec6958 | Security Group Tag: none | EasyVPN: 0 ||
Username: Adeori | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.93 | Public IP: 116.75.165.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:30 IST Fri Jun 19 2020 | Duration: 4h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 78696934 | Bytes Rx: 52963403 | IP Addr: 10.150.236.93 | Public IP: 116.75.165.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:30 IST Fri Jun 19 2020 | Duration: 4h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 78696934 | Bytes Rx: 52963403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39290 | Audit Session ID: 0a96cf690997a0005eec6a0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 39290 | Audit Session ID: 0a96cf690997a0005eec6a0e | Security Group Tag: none | EasyVPN: 0 ||
Username: surpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.238 | Public IP: 106.193.189.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:45 IST Fri Jun 19 2020 | Duration: 4h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 63512713 | Bytes Rx: 28744478 | IP Addr: 10.150.236.238 | Public IP: 106.193.189.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:45 IST Fri Jun 19 2020 | Duration: 4h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 63512713 | Bytes Rx: 28744478 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39299 | Audit Session ID: 0a96cf69099830005eec6a95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39299 | Audit Session ID: 0a96cf69099830005eec6a95 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakushwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.69 | Public IP: 47.247.60.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:33 IST Fri Jun 19 2020 | Duration: 4h:28m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 136318385 | Bytes Rx: 41465507 | IP Addr: 10.150.237.69 | Public IP: 47.247.60.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:33 IST Fri Jun 19 2020 | Duration: 4h:28m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 136318385 | Bytes Rx: 41465507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39301 | Audit Session ID: 0a96cf69099850005eec6ac5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39301 | Audit Session ID: 0a96cf69099850005eec6ac5 | Security Group Tag: none | EasyVPN: 0 ||
Username: RoyG | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.172 | Public IP: 49.35.206.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Fri Jun 19 2020 | Duration: 4h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 199191165 | Bytes Rx: 97838953 | IP Addr: 10.150.236.172 | Public IP: 49.35.206.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Fri Jun 19 2020 | Duration: 4h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 199191165 | Bytes Rx: 97838953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39303 | Audit Session ID: 0a96cf69099870005eec6ac8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39303 | Audit Session ID: 0a96cf69099870005eec6ac8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Anellore | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.178 | Public IP: 112.79.81.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:14 IST Fri Jun 19 2020 | Duration: 4h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 205405111 | Bytes Rx: 78705050 | IP Addr: 10.150.237.178 | Public IP: 112.79.81.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:14 IST Fri Jun 19 2020 | Duration: 4h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 205405111 | Bytes Rx: 78705050 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39307 | Audit Session ID: 0a96cf690998b0005eec6b2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 39307 | Audit Session ID: 0a96cf690998b0005eec6b2a | Security Group Tag: none | EasyVPN: 0 ||
Username: sbalagar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.112 | Public IP: 157.50.193.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:12 IST Fri Jun 19 2020 | Duration: 4h:24m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 103877749 | Bytes Rx: 41912901 | IP Addr: 10.150.236.112 | Public IP: 157.50.193.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:12 IST Fri Jun 19 2020 | Duration: 4h:24m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 103877749 | Bytes Rx: 41912901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39312 | Audit Session ID: 0a96cf69099900005eec6ba0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39312 | Audit Session ID: 0a96cf69099900005eec6ba0 | Security Group Tag: none | EasyVPN: 0 ||
Username: kismohan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.32 | Public IP: 122.174.132.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:39 IST Fri Jun 19 2020 | Duration: 4h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 115279397 | Bytes Rx: 43909040 | IP Addr: 10.150.237.32 | Public IP: 122.174.132.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:39 IST Fri Jun 19 2020 | Duration: 4h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 115279397 | Bytes Rx: 43909040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39313 | Audit Session ID: 0a96cf69099910005eec6bbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 39313 | Audit Session ID: 0a96cf69099910005eec6bbb | Security Group Tag: none | EasyVPN: 0 ||
Username: AshiKulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.243 | Public IP: 117.195.9.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:40 IST Fri Jun 19 2020 | Duration: 4h:24m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 59934630 | Bytes Rx: 23305677 | IP Addr: 10.150.236.243 | Public IP: 117.195.9.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:40 IST Fri Jun 19 2020 | Duration: 4h:24m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 59934630 | Bytes Rx: 23305677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39314 | Audit Session ID: 0a96cf69099920005eec6bbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 39314 | Audit Session ID: 0a96cf69099920005eec6bbc | Security Group Tag: none | EasyVPN: 0 ||
Username: NThaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.136 | Public IP: 112.133.251.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:52 IST Fri Jun 19 2020 | Duration: 4h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 53957226 | Bytes Rx: 31653221 | IP Addr: 10.150.244.136 | Public IP: 112.133.251.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:52 IST Fri Jun 19 2020 | Duration: 4h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 53957226 | Bytes Rx: 31653221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39317 | Audit Session ID: 0a96cf69099950005eec6bc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39317 | Audit Session ID: 0a96cf69099950005eec6bc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: psurekha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.48 | Public IP: 103.255.146.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:20 IST Fri Jun 19 2020 | Duration: 4h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 362512922 | Bytes Rx: 49409977 | IP Addr: 10.150.244.48 | Public IP: 103.255.146.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:20 IST Fri Jun 19 2020 | Duration: 4h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 362512922 | Bytes Rx: 49409977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39323 | Audit Session ID: 0a96cf690999b0005eec6be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39323 | Audit Session ID: 0a96cf690999b0005eec6be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwapnDub | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.198 | Public IP: 43.228.72.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:35 IST Fri Jun 19 2020 | Duration: 4h:23m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 59851100 | Bytes Rx: 30469563 | IP Addr: 10.147.96.198 | Public IP: 43.228.72.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:35 IST Fri Jun 19 2020 | Duration: 4h:23m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 59851100 | Bytes Rx: 30469563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39327 | Audit Session ID: 0a96cf690999f0005eec6bf3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39327 | Audit Session ID: 0a96cf690999f0005eec6bf3 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrewatka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.192 | Public IP: 157.33.233.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:28 IST Fri Jun 19 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 176213359 | Bytes Rx: 51469305 | IP Addr: 10.150.244.192 | Public IP: 157.33.233.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:28 IST Fri Jun 19 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 176213359 | Bytes Rx: 51469305 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39329 | Audit Session ID: 0a96cf69099a10005eec6c28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39329 | Audit Session ID: 0a96cf69099a10005eec6c28 | Security Group Tag: none | EasyVPN: 0 ||
Username: SamJalig | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.206 | Public IP: 183.83.138.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:49 IST Fri Jun 19 2020 | Duration: 4h:22m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 731017667 | Bytes Rx: 432319319 | IP Addr: 10.147.96.206 | Public IP: 183.83.138.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:49 IST Fri Jun 19 2020 | Duration: 4h:22m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 731017667 | Bytes Rx: 432319319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39332 | Audit Session ID: 0a96cf69099a40005eec6c3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 39332 | Audit Session ID: 0a96cf69099a40005eec6c3d | Security Group Tag: none | EasyVPN: 0 ||
